S No,Vehicle Category,State,Year,Fuel,Value
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,ELECTRIC(BOV),0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,ELECTRIC(BOV),0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,ELECTRIC(BOV),0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,ELECTRIC(BOV),496
14,THREE WHEELER(T),Tamil Nadu(148),2025,ELECTRIC(BOV),"6,397"
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,ELECTRIC(BOV),0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,ELECTRIC(BOV),"22,327"
17,TWO WHEELER(T),Tamil Nadu(148),2025,ELECTRIC(BOV),1
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,ETHANOL,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,ETHANOL,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,ETHANOL,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,ETHANOL,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,ETHANOL,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,ETHANOL,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,ETHANOL,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,ETHANOL,228
17,TWO WHEELER(T),Tamil Nadu(148),2025,ETHANOL,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
14,THREE WHEELER(T),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
17,TWO WHEELER(T),Tamil Nadu(148),2025,FLEX-FUEL(BIO-DIESEL),0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
14,THREE WHEELER(T),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
17,TWO WHEELER(T),Tamil Nadu(148),2025,FLEX-FUEL(ETHANOL),0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,FUEL CELL HYDROGEN,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HCNG,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,HCNG,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,HCNG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,HCNG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,HCNG,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,HCNG,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,HCNG,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,HCNG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,HCNG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,HCNG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,HCNG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HCNG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,HCNG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,HCNG,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HCNG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,HCNG,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,HCNG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HYDROGEN(ICE),0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,HYDROGEN(ICE),0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HYDROGEN(ICE),0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,HYDROGEN(ICE),0
14,THREE WHEELER(T),Tamil Nadu(148),2025,HYDROGEN(ICE),0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,HYDROGEN(ICE),0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,HYDROGEN(ICE),0
17,TWO WHEELER(T),Tamil Nadu(148),2025,HYDROGEN(ICE),0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LNG,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,LNG,28
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,LNG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,LNG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,LNG,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,LNG,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,LNG,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,LNG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,LNG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,LNG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,LNG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LNG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,LNG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,LNG,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LNG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,LNG,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,LNG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LPG ONLY,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,LPG ONLY,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,LPG ONLY,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LPG ONLY,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,LPG ONLY,23
14,THREE WHEELER(T),Tamil Nadu(148),2025,LPG ONLY,"2,427"
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,LPG ONLY,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,LPG ONLY,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,LPG ONLY,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,METHANOL,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,METHANOL,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,METHANOL,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,METHANOL,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,METHANOL,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,METHANOL,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,METHANOL,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,METHANOL,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,METHANOL,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,METHANOL,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,METHANOL,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,METHANOL,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,METHANOL,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,METHANOL,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,METHANOL,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,METHANOL,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,METHANOL,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,NOT APPLICABLE,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,2
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,NOT APPLICABLE,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,NOT APPLICABLE,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,NOT APPLICABLE,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,NOT APPLICABLE,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,NOT APPLICABLE,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,NOT APPLICABLE,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,NOT APPLICABLE,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,NOT APPLICABLE,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL,187
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL,1
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL,768
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL,"1,08,373"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL,"5,028"
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL,5
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL,1
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL,4
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL,113
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL,"10,375"
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL,"9,76,744"
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/CNG,6
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,214
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,"9,545"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,"17,274"
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/CNG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL/CNG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/CNG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL/CNG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL/CNG,2
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/CNG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL/CNG,1
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL/CNG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/CNG,2
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,12
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,"1,259"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,"2,845"
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL(E20)/CNG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/CNG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,2
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,"3,406"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,129
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/HYBRID,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,1
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,1
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/HYBRID/CNG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,2
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,1
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL(E20)/LPG,0
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL(E20)/LPG,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/ETHANOL,92
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,437
6,LIGHT MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,"76,567"
7,LIGHT PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,"1,405"
8,MEDIUM GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
9,MEDIUM MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
10,MEDIUM PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/ETHANOL,0
11,OTHER THAN MENTIONED ABOVE,Tamil Nadu(148),2025,PETROL/ETHANOL,1
12,THREE WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/ETHANOL,0
13,THREE WHEELER(NT),Tamil Nadu(148),2025,PETROL/ETHANOL,1
14,THREE WHEELER(T),Tamil Nadu(148),2025,PETROL/ETHANOL,45
15,TWO WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/ETHANOL,"4,892"
16,TWO WHEELER(NT),Tamil Nadu(148),2025,PETROL/ETHANOL,"5,09,423"
17,TWO WHEELER(T),Tamil Nadu(148),2025,PETROL/ETHANOL,0
1,FOUR WHEELER (INVALID CARRIAGE),Tamil Nadu(148),2025,PETROL/HYBRID,9
2,HEAVY GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/HYBRID,0
3,HEAVY MOTOR VEHICLE,Tamil Nadu(148),2025,PETROL/HYBRID,0
4,HEAVY PASSENGER VEHICLE,Tamil Nadu(148),2025,PETROL/HYBRID,0
5,LIGHT GOODS VEHICLE,Tamil Nadu(148),2025,PETROL/HYBRID,0
