S No,Vehicle Class,State,Year,Month Wise,Value
15,FIRE TENDERS,Himachal Pradesh(96),2025,NOV,0
16,FORK LIFT,Himachal Pradesh(96),2025,NOV,1
17,GOODS CARRIER,Himachal Pradesh(96),2025,NOV,"1,068"
18,HEARSES,Himachal Pradesh(96),2025,NOV,0
19,MAXI CAB,Himachal Pradesh(96),2025,NOV,50
20,M-CYCLE/SCOOTER,Himachal Pradesh(96),2025,NOV,"16,779"
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Himachal Pradesh(96),2025,NOV,2
22,MOBILE CANTEEN,Himachal Pradesh(96),2025,NOV,0
23,MOBILE CLINIC,Himachal Pradesh(96),2025,NOV,0
24,MOPED,Himachal Pradesh(96),2025,NOV,75
25,MOTOR CAB,Himachal Pradesh(96),2025,NOV,443
26,MOTOR CAR,Himachal Pradesh(96),2025,NOV,"8,797"
27,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Himachal Pradesh(96),2025,NOV,49
28,MOTORISED CYCLE (CC > 25CC),Himachal Pradesh(96),2025,NOV,1
29,OMNI BUS,Himachal Pradesh(96),2025,NOV,26
30,PRIVATE SERVICE VEHICLE,Himachal Pradesh(96),2025,NOV,7
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Himachal Pradesh(96),2025,NOV,2
32,RECOVERY VEHICLE,Himachal Pradesh(96),2025,NOV,1
33,THREE WHEELER (GOODS),Himachal Pradesh(96),2025,NOV,11
34,THREE WHEELER (PASSENGER),Himachal Pradesh(96),2025,NOV,12
35,TRACTOR (COMMERCIAL),Himachal Pradesh(96),2025,NOV,0
36,VEHICLE FITTED WITH COMPRESSOR,Himachal Pradesh(96),2025,NOV,0
37,VEHICLE FITTED WITH RIG,Himachal Pradesh(96),2025,NOV,0
1,ADAPTED VEHICLE,Himachal Pradesh(96),2025,DEC,2
2,AGRICULTURAL TRACTOR,Himachal Pradesh(96),2025,DEC,210
3,AMBULANCE,Himachal Pradesh(96),2025,DEC,6
4,BREAKDOWN VAN,Himachal Pradesh(96),2025,DEC,0
5,BUS,Himachal Pradesh(96),2025,DEC,41
6,CAMPER VAN / TRAILER (PRIVATE USE),Himachal Pradesh(96),2025,DEC,3
7,CONSTRUCTION EQUIPMENT VEHICLE,Himachal Pradesh(96),2025,DEC,32
8,CRANE MOUNTED VEHICLE,Himachal Pradesh(96),2025,DEC,4
9,EARTH MOVING EQUIPMENT,Himachal Pradesh(96),2025,DEC,0
10,EDUCATIONAL INSTITUTION BUS,Himachal Pradesh(96),2025,DEC,21
11,E-RICKSHAW(P),Himachal Pradesh(96),2025,DEC,0
12,E-RICKSHAW WITH CART (G),Himachal Pradesh(96),2025,DEC,0
13,EXCAVATOR (NT),Himachal Pradesh(96),2025,DEC,2
14,FIRE FIGHTING VEHICLE,Himachal Pradesh(96),2025,DEC,0
15,FIRE TENDERS,Himachal Pradesh(96),2025,DEC,0
16,FORK LIFT,Himachal Pradesh(96),2025,DEC,2
17,GOODS CARRIER,Himachal Pradesh(96),2025,DEC,957
18,HEARSES,Himachal Pradesh(96),2025,DEC,0
19,MAXI CAB,Himachal Pradesh(96),2025,DEC,21
20,M-CYCLE/SCOOTER,Himachal Pradesh(96),2025,DEC,"9,824"
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Himachal Pradesh(96),2025,DEC,0
22,MOBILE CANTEEN,Himachal Pradesh(96),2025,DEC,0
23,MOBILE CLINIC,Himachal Pradesh(96),2025,DEC,0
24,MOPED,Himachal Pradesh(96),2025,DEC,62
25,MOTOR CAB,Himachal Pradesh(96),2025,DEC,321
26,MOTOR CAR,Himachal Pradesh(96),2025,DEC,"5,746"
27,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Himachal Pradesh(96),2025,DEC,84
28,MOTORISED CYCLE (CC > 25CC),Himachal Pradesh(96),2025,DEC,2
29,OMNI BUS,Himachal Pradesh(96),2025,DEC,16
30,PRIVATE SERVICE VEHICLE,Himachal Pradesh(96),2025,DEC,0
31,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Himachal Pradesh(96),2025,DEC,6
32,RECOVERY VEHICLE,Himachal Pradesh(96),2025,DEC,3
33,THREE WHEELER (GOODS),Himachal Pradesh(96),2025,DEC,6
34,THREE WHEELER (PASSENGER),Himachal Pradesh(96),2025,DEC,10
35,TRACTOR (COMMERCIAL),Himachal Pradesh(96),2025,DEC,0
36,VEHICLE FITTED WITH COMPRESSOR,Himachal Pradesh(96),2025,DEC,2
37,VEHICLE FITTED WITH RIG,Himachal Pradesh(96),2025,DEC,1
1,ADAPTED VEHICLE,Haryana(104),2025,JAN,15
2,AGRICULTURAL TRACTOR,Haryana(104),2025,JAN,"4,062"
3,AMBULANCE,Haryana(104),2025,JAN,41
4,ANIMAL AMBULANCE,Haryana(104),2025,JAN,1
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,JAN,0
6,ARTICULATED VEHICLE,Haryana(104),2025,JAN,40
7,BUS,Haryana(104),2025,JAN,293
8,CAMPER VAN / TRAILER,Haryana(104),2025,JAN,3
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,JAN,40
10,CASH VAN,Haryana(104),2025,JAN,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,JAN,222
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,JAN,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,JAN,77
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,JAN,72
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,JAN,161
16,E-RICKSHAW(P),Haryana(104),2025,JAN,"1,037"
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,JAN,303
18,EXCAVATOR (NT),Haryana(104),2025,JAN,1
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,JAN,1
20,FIRE TENDERS,Haryana(104),2025,JAN,0
21,FORK LIFT,Haryana(104),2025,JAN,20
22,GOODS CARRIER,Haryana(104),2025,JAN,"5,528"
23,HARVESTER,Haryana(104),2025,JAN,154
24,HEARSES,Haryana(104),2025,JAN,0
25,LIBRARY VAN,Haryana(104),2025,JAN,0
26,LUXURY CAB,Haryana(104),2025,JAN,1
27,MAXI CAB,Haryana(104),2025,JAN,156
28,M-CYCLE/SCOOTER,Haryana(104),2025,JAN,"48,615"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,JAN,6
30,MOBILE CANTEEN,Haryana(104),2025,JAN,0
31,MOBILE CLINIC,Haryana(104),2025,JAN,4
32,MOBILE WORKSHOP,Haryana(104),2025,JAN,1
33,MOPED,Haryana(104),2025,JAN,93
34,MOTOR CAB,Haryana(104),2025,JAN,"4,043"
35,MOTOR CAR,Haryana(104),2025,JAN,"32,564"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,JAN,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,JAN,14
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,JAN,2
39,OMNI BUS,Haryana(104),2025,JAN,7
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,JAN,1
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,JAN,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,JAN,0
43,RECOVERY VEHICLE,Haryana(104),2025,JAN,2
44,ROAD ROLLER,Haryana(104),2025,JAN,4
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,JAN,0
46,THREE WHEELER (GOODS),Haryana(104),2025,JAN,588
47,THREE WHEELER (PASSENGER),Haryana(104),2025,JAN,"1,559"
48,TOW TRUCK,Haryana(104),2025,JAN,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,JAN,1
50,TRAILER (AGRICULTURAL),Haryana(104),2025,JAN,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,JAN,32
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,JAN,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,JAN,0
1,ADAPTED VEHICLE,Haryana(104),2025,FEB,4
2,AGRICULTURAL TRACTOR,Haryana(104),2025,FEB,"3,351"
3,AMBULANCE,Haryana(104),2025,FEB,30
4,ANIMAL AMBULANCE,Haryana(104),2025,FEB,1
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,FEB,1
6,ARTICULATED VEHICLE,Haryana(104),2025,FEB,36
7,BUS,Haryana(104),2025,FEB,311
8,CAMPER VAN / TRAILER,Haryana(104),2025,FEB,1
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,FEB,19
10,CASH VAN,Haryana(104),2025,FEB,1
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,FEB,157
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,FEB,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,FEB,98
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,FEB,37
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,FEB,208
16,E-RICKSHAW(P),Haryana(104),2025,FEB,779
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,FEB,284
18,EXCAVATOR (NT),Haryana(104),2025,FEB,1
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,FEB,7
20,FIRE TENDERS,Haryana(104),2025,FEB,2
21,FORK LIFT,Haryana(104),2025,FEB,13
22,GOODS CARRIER,Haryana(104),2025,FEB,"4,752"
23,HARVESTER,Haryana(104),2025,FEB,244
24,HEARSES,Haryana(104),2025,FEB,0
25,LIBRARY VAN,Haryana(104),2025,FEB,0
26,LUXURY CAB,Haryana(104),2025,FEB,2
27,MAXI CAB,Haryana(104),2025,FEB,123
28,M-CYCLE/SCOOTER,Haryana(104),2025,FEB,"37,273"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,FEB,5
30,MOBILE CANTEEN,Haryana(104),2025,FEB,0
31,MOBILE CLINIC,Haryana(104),2025,FEB,4
32,MOBILE WORKSHOP,Haryana(104),2025,FEB,0
33,MOPED,Haryana(104),2025,FEB,56
34,MOTOR CAB,Haryana(104),2025,FEB,"2,572"
35,MOTOR CAR,Haryana(104),2025,FEB,"20,789"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,FEB,1
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,FEB,85
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,FEB,2
39,OMNI BUS,Haryana(104),2025,FEB,1
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,FEB,1
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,FEB,5
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,FEB,0
43,RECOVERY VEHICLE,Haryana(104),2025,FEB,5
44,ROAD ROLLER,Haryana(104),2025,FEB,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,FEB,0
46,THREE WHEELER (GOODS),Haryana(104),2025,FEB,448
47,THREE WHEELER (PASSENGER),Haryana(104),2025,FEB,"1,092"
48,TOW TRUCK,Haryana(104),2025,FEB,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,FEB,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,FEB,1
51,TRAILER (COMMERCIAL),Haryana(104),2025,FEB,20
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,FEB,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,FEB,0
1,ADAPTED VEHICLE,Haryana(104),2025,MAR,18
2,AGRICULTURAL TRACTOR,Haryana(104),2025,MAR,"3,734"
3,AMBULANCE,Haryana(104),2025,MAR,50
4,ANIMAL AMBULANCE,Haryana(104),2025,MAR,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,MAR,0
6,ARTICULATED VEHICLE,Haryana(104),2025,MAR,29
7,BUS,Haryana(104),2025,MAR,337
8,CAMPER VAN / TRAILER,Haryana(104),2025,MAR,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,MAR,32
10,CASH VAN,Haryana(104),2025,MAR,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,MAR,180
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,MAR,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,MAR,136
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,MAR,48
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,MAR,259
16,E-RICKSHAW(P),Haryana(104),2025,MAR,806
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,MAR,220
18,EXCAVATOR (NT),Haryana(104),2025,MAR,1
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,MAR,1
20,FIRE TENDERS,Haryana(104),2025,MAR,2
21,FORK LIFT,Haryana(104),2025,MAR,7
22,GOODS CARRIER,Haryana(104),2025,MAR,"4,504"
23,HARVESTER,Haryana(104),2025,MAR,252
24,HEARSES,Haryana(104),2025,MAR,0
25,LIBRARY VAN,Haryana(104),2025,MAR,0
26,LUXURY CAB,Haryana(104),2025,MAR,1
27,MAXI CAB,Haryana(104),2025,MAR,101
28,M-CYCLE/SCOOTER,Haryana(104),2025,MAR,"40,964"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,MAR,4
30,MOBILE CANTEEN,Haryana(104),2025,MAR,0
31,MOBILE CLINIC,Haryana(104),2025,MAR,4
32,MOBILE WORKSHOP,Haryana(104),2025,MAR,0
33,MOPED,Haryana(104),2025,MAR,83
34,MOTOR CAB,Haryana(104),2025,MAR,"2,667"
35,MOTOR CAR,Haryana(104),2025,MAR,"23,258"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,MAR,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,MAR,3
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,MAR,10
39,OMNI BUS,Haryana(104),2025,MAR,4
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,MAR,2
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,MAR,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,MAR,0
43,RECOVERY VEHICLE,Haryana(104),2025,MAR,4
44,ROAD ROLLER,Haryana(104),2025,MAR,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,MAR,0
46,THREE WHEELER (GOODS),Haryana(104),2025,MAR,319
47,THREE WHEELER (PASSENGER),Haryana(104),2025,MAR,723
48,TOW TRUCK,Haryana(104),2025,MAR,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,MAR,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,MAR,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,MAR,23
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,MAR,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,MAR,0
1,ADAPTED VEHICLE,Haryana(104),2025,APR,9
2,AGRICULTURAL TRACTOR,Haryana(104),2025,APR,"3,926"
3,AMBULANCE,Haryana(104),2025,APR,53
4,ANIMAL AMBULANCE,Haryana(104),2025,APR,0
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,APR,0
6,ARTICULATED VEHICLE,Haryana(104),2025,APR,57
7,BUS,Haryana(104),2025,APR,387
8,CAMPER VAN / TRAILER,Haryana(104),2025,APR,2
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,APR,28
10,CASH VAN,Haryana(104),2025,APR,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,APR,175
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,APR,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,APR,111
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,APR,53
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,APR,623
16,E-RICKSHAW(P),Haryana(104),2025,APR,798
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,APR,308
18,EXCAVATOR (NT),Haryana(104),2025,APR,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,APR,1
20,FIRE TENDERS,Haryana(104),2025,APR,0
21,FORK LIFT,Haryana(104),2025,APR,14
22,GOODS CARRIER,Haryana(104),2025,APR,"5,304"
23,HARVESTER,Haryana(104),2025,APR,107
24,HEARSES,Haryana(104),2025,APR,1
25,LIBRARY VAN,Haryana(104),2025,APR,0
26,LUXURY CAB,Haryana(104),2025,APR,0
27,MAXI CAB,Haryana(104),2025,APR,115
28,M-CYCLE/SCOOTER,Haryana(104),2025,APR,"42,716"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,APR,11
30,MOBILE CANTEEN,Haryana(104),2025,APR,0
31,MOBILE CLINIC,Haryana(104),2025,APR,5
32,MOBILE WORKSHOP,Haryana(104),2025,APR,0
33,MOPED,Haryana(104),2025,APR,71
34,MOTOR CAB,Haryana(104),2025,APR,"3,161"
35,MOTOR CAR,Haryana(104),2025,APR,"22,793"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,APR,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,APR,0
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,APR,11
39,OMNI BUS,Haryana(104),2025,APR,5
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,APR,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,APR,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,APR,0
43,RECOVERY VEHICLE,Haryana(104),2025,APR,2
44,ROAD ROLLER,Haryana(104),2025,APR,1
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,APR,2
46,THREE WHEELER (GOODS),Haryana(104),2025,APR,434
47,THREE WHEELER (PASSENGER),Haryana(104),2025,APR,937
48,TOW TRUCK,Haryana(104),2025,APR,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,APR,1
50,TRAILER (AGRICULTURAL),Haryana(104),2025,APR,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,APR,9
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,APR,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,APR,1
1,ADAPTED VEHICLE,Haryana(104),2025,MAY,12
2,AGRICULTURAL TRACTOR,Haryana(104),2025,MAY,"4,040"
3,AMBULANCE,Haryana(104),2025,MAY,43
4,ANIMAL AMBULANCE,Haryana(104),2025,MAY,2
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,MAY,0
6,ARTICULATED VEHICLE,Haryana(104),2025,MAY,41
7,BUS,Haryana(104),2025,MAY,413
8,CAMPER VAN / TRAILER,Haryana(104),2025,MAY,2
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,MAY,22
10,CASH VAN,Haryana(104),2025,MAY,1
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,MAY,181
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,MAY,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,MAY,121
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,MAY,46
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,MAY,600
16,E-RICKSHAW(P),Haryana(104),2025,MAY,870
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,MAY,366
18,EXCAVATOR (NT),Haryana(104),2025,MAY,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,MAY,2
20,FIRE TENDERS,Haryana(104),2025,MAY,0
21,FORK LIFT,Haryana(104),2025,MAY,13
22,GOODS CARRIER,Haryana(104),2025,MAY,"4,760"
23,HARVESTER,Haryana(104),2025,MAY,147
24,HEARSES,Haryana(104),2025,MAY,1
25,LIBRARY VAN,Haryana(104),2025,MAY,0
26,LUXURY CAB,Haryana(104),2025,MAY,0
27,MAXI CAB,Haryana(104),2025,MAY,89
28,M-CYCLE/SCOOTER,Haryana(104),2025,MAY,"44,079"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,MAY,8
30,MOBILE CANTEEN,Haryana(104),2025,MAY,0
31,MOBILE CLINIC,Haryana(104),2025,MAY,2
32,MOBILE WORKSHOP,Haryana(104),2025,MAY,0
33,MOPED,Haryana(104),2025,MAY,87
34,MOTOR CAB,Haryana(104),2025,MAY,"2,932"
35,MOTOR CAR,Haryana(104),2025,MAY,"19,845"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,MAY,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,MAY,40
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,MAY,1
39,OMNI BUS,Haryana(104),2025,MAY,11
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,MAY,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,MAY,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,MAY,0
43,RECOVERY VEHICLE,Haryana(104),2025,MAY,3
44,ROAD ROLLER,Haryana(104),2025,MAY,0
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,MAY,1
46,THREE WHEELER (GOODS),Haryana(104),2025,MAY,453
47,THREE WHEELER (PASSENGER),Haryana(104),2025,MAY,886
48,TOW TRUCK,Haryana(104),2025,MAY,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,MAY,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,MAY,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,MAY,76
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,MAY,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,MAY,0
1,ADAPTED VEHICLE,Haryana(104),2025,JUN,11
2,AGRICULTURAL TRACTOR,Haryana(104),2025,JUN,"4,498"
3,AMBULANCE,Haryana(104),2025,JUN,52
4,ANIMAL AMBULANCE,Haryana(104),2025,JUN,1
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,JUN,0
6,ARTICULATED VEHICLE,Haryana(104),2025,JUN,46
7,BUS,Haryana(104),2025,JUN,485
8,CAMPER VAN / TRAILER,Haryana(104),2025,JUN,0
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,JUN,49
10,CASH VAN,Haryana(104),2025,JUN,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,JUN,236
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,JUN,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,JUN,138
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,JUN,51
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,JUN,409
16,E-RICKSHAW(P),Haryana(104),2025,JUN,931
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,JUN,316
18,EXCAVATOR (NT),Haryana(104),2025,JUN,1
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,JUN,2
20,FIRE TENDERS,Haryana(104),2025,JUN,1
21,FORK LIFT,Haryana(104),2025,JUN,8
22,GOODS CARRIER,Haryana(104),2025,JUN,"4,111"
23,HARVESTER,Haryana(104),2025,JUN,107
24,HEARSES,Haryana(104),2025,JUN,2
25,LIBRARY VAN,Haryana(104),2025,JUN,1
26,LUXURY CAB,Haryana(104),2025,JUN,0
27,MAXI CAB,Haryana(104),2025,JUN,61
28,M-CYCLE/SCOOTER,Haryana(104),2025,JUN,"43,587"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,JUN,7
30,MOBILE CANTEEN,Haryana(104),2025,JUN,0
31,MOBILE CLINIC,Haryana(104),2025,JUN,0
32,MOBILE WORKSHOP,Haryana(104),2025,JUN,0
33,MOPED,Haryana(104),2025,JUN,77
34,MOTOR CAB,Haryana(104),2025,JUN,"2,980"
35,MOTOR CAR,Haryana(104),2025,JUN,"21,425"
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Haryana(104),2025,JUN,0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Haryana(104),2025,JUN,63
38,MOTORISED CYCLE (CC > 25CC),Haryana(104),2025,JUN,3
39,OMNI BUS,Haryana(104),2025,JUN,4
40,OMNI BUS (PRIVATE USE),Haryana(104),2025,JUN,0
41,PRIVATE SERVICE VEHICLE,Haryana(104),2025,JUN,0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Haryana(104),2025,JUN,0
43,RECOVERY VEHICLE,Haryana(104),2025,JUN,4
44,ROAD ROLLER,Haryana(104),2025,JUN,4
45,SEMI-TRAILER (COMMERCIAL),Haryana(104),2025,JUN,0
46,THREE WHEELER (GOODS),Haryana(104),2025,JUN,424
47,THREE WHEELER (PASSENGER),Haryana(104),2025,JUN,897
48,TOW TRUCK,Haryana(104),2025,JUN,0
49,TRACTOR (COMMERCIAL),Haryana(104),2025,JUN,0
50,TRAILER (AGRICULTURAL),Haryana(104),2025,JUN,0
51,TRAILER (COMMERCIAL),Haryana(104),2025,JUN,39
52,VEHICLE FITTED WITH COMPRESSOR,Haryana(104),2025,JUN,0
53,VEHICLE FITTED WITH RIG,Haryana(104),2025,JUN,0
1,ADAPTED VEHICLE,Haryana(104),2025,JUL,6
2,AGRICULTURAL TRACTOR,Haryana(104),2025,JUL,"3,995"
3,AMBULANCE,Haryana(104),2025,JUL,53
4,ANIMAL AMBULANCE,Haryana(104),2025,JUL,1
5,ARMOURED/SPECIALISED VEHICLE,Haryana(104),2025,JUL,0
6,ARTICULATED VEHICLE,Haryana(104),2025,JUL,59
7,BUS,Haryana(104),2025,JUL,524
8,CAMPER VAN / TRAILER,Haryana(104),2025,JUL,2
9,CAMPER VAN / TRAILER (PRIVATE USE),Haryana(104),2025,JUL,35
10,CASH VAN,Haryana(104),2025,JUL,0
11,CONSTRUCTION EQUIPMENT VEHICLE,Haryana(104),2025,JUL,137
12,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Haryana(104),2025,JUL,0
13,CRANE MOUNTED VEHICLE,Haryana(104),2025,JUL,96
14,EARTH MOVING EQUIPMENT,Haryana(104),2025,JUL,29
15,EDUCATIONAL INSTITUTION BUS,Haryana(104),2025,JUL,404
16,E-RICKSHAW(P),Haryana(104),2025,JUL,976
17,E-RICKSHAW WITH CART (G),Haryana(104),2025,JUL,307
18,EXCAVATOR (NT),Haryana(104),2025,JUL,0
19,FIRE FIGHTING VEHICLE,Haryana(104),2025,JUL,1
20,FIRE TENDERS,Haryana(104),2025,JUL,0
21,FORK LIFT,Haryana(104),2025,JUL,10
22,GOODS CARRIER,Haryana(104),2025,JUL,"4,149"
23,HARVESTER,Haryana(104),2025,JUL,130
24,HEARSES,Haryana(104),2025,JUL,0
25,LIBRARY VAN,Haryana(104),2025,JUL,1
26,LUXURY CAB,Haryana(104),2025,JUL,0
27,MAXI CAB,Haryana(104),2025,JUL,86
28,M-CYCLE/SCOOTER,Haryana(104),2025,JUL,"42,165"
29,M-CYCLE/SCOOTER-WITH SIDE CAR,Haryana(104),2025,JUL,4
30,MOBILE CANTEEN,Haryana(104),2025,JUL,0
31,MOBILE CLINIC,Haryana(104),2025,JUL,3
32,MOBILE WORKSHOP,Haryana(104),2025,JUL,0
33,MOPED,Haryana(104),2025,JUL,70
34,MOTOR CAB,Haryana(104),2025,JUL,"3,471"
35,MOTOR CAR,Haryana(104),2025,JUL,"21,349"
