S No,Norms,State,Year,Vehicle Category,Value
4,BHARAT STAGE III/IV,Punjab(96),2025,LPV,0
5,BHARAT STAGE IV,Punjab(96),2025,LPV,0
6,BHARAT STAGE VI,Punjab(96),2025,LPV,"12,327"
7,BHARAT (TREM) STAGE III,Punjab(96),2025,LPV,0
8,BHARAT (TREM) STAGE III A,Punjab(96),2025,LPV,0
9,BHARAT (TREM) STAGE III B,Punjab(96),2025,LPV,0
10,CEV STAGE IV,Punjab(96),2025,LPV,0
11,CEV STAGE V,Punjab(96),2025,LPV,0
12,EURO 6,Punjab(96),2025,LPV,0
13,NOT APPLICABLE,Punjab(96),2025,LPV,0
14,NOT AVAILABLE,Punjab(96),2025,LPV,4
15,TREM STAGE IV,Punjab(96),2025,LPV,0
16,TREM STAGE V,Punjab(96),2025,LPV,0
1,BHARAT STAGE II,Punjab(96),2025,MGV,0
2,BHARAT STAGE III,Punjab(96),2025,MGV,0
3,BHARAT STAGE III (CEV),Punjab(96),2025,MGV,1
4,BHARAT STAGE III/IV,Punjab(96),2025,MGV,0
5,BHARAT STAGE IV,Punjab(96),2025,MGV,0
6,BHARAT STAGE VI,Punjab(96),2025,MGV,764
7,BHARAT (TREM) STAGE III,Punjab(96),2025,MGV,0
8,BHARAT (TREM) STAGE III A,Punjab(96),2025,MGV,0
9,BHARAT (TREM) STAGE III B,Punjab(96),2025,MGV,0
10,CEV STAGE IV,Punjab(96),2025,MGV,0
11,CEV STAGE V,Punjab(96),2025,MGV,0
12,EURO 6,Punjab(96),2025,MGV,0
13,NOT APPLICABLE,Punjab(96),2025,MGV,0
14,NOT AVAILABLE,Punjab(96),2025,MGV,0
15,TREM STAGE IV,Punjab(96),2025,MGV,0
16,TREM STAGE V,Punjab(96),2025,MGV,0
1,BHARAT STAGE II,Punjab(96),2025,MMV,0
2,BHARAT STAGE III,Punjab(96),2025,MMV,0
3,BHARAT STAGE III (CEV),Punjab(96),2025,MMV,105
4,BHARAT STAGE III/IV,Punjab(96),2025,MMV,0
5,BHARAT STAGE IV,Punjab(96),2025,MMV,0
6,BHARAT STAGE VI,Punjab(96),2025,MMV,1
7,BHARAT (TREM) STAGE III,Punjab(96),2025,MMV,0
8,BHARAT (TREM) STAGE III A,Punjab(96),2025,MMV,21
9,BHARAT (TREM) STAGE III B,Punjab(96),2025,MMV,0
10,CEV STAGE IV,Punjab(96),2025,MMV,30
11,CEV STAGE V,Punjab(96),2025,MMV,49
12,EURO 6,Punjab(96),2025,MMV,0
13,NOT APPLICABLE,Punjab(96),2025,MMV,0
14,NOT AVAILABLE,Punjab(96),2025,MMV,0
15,TREM STAGE IV,Punjab(96),2025,MMV,17
16,TREM STAGE V,Punjab(96),2025,MMV,3
1,BHARAT STAGE II,Punjab(96),2025,MPV,0
2,BHARAT STAGE III,Punjab(96),2025,MPV,0
3,BHARAT STAGE III (CEV),Punjab(96),2025,MPV,0
4,BHARAT STAGE III/IV,Punjab(96),2025,MPV,0
5,BHARAT STAGE IV,Punjab(96),2025,MPV,0
6,BHARAT STAGE VI,Punjab(96),2025,MPV,652
7,BHARAT (TREM) STAGE III,Punjab(96),2025,MPV,0
8,BHARAT (TREM) STAGE III A,Punjab(96),2025,MPV,0
9,BHARAT (TREM) STAGE III B,Punjab(96),2025,MPV,0
10,CEV STAGE IV,Punjab(96),2025,MPV,0
11,CEV STAGE V,Punjab(96),2025,MPV,0
12,EURO 6,Punjab(96),2025,MPV,0
13,NOT APPLICABLE,Punjab(96),2025,MPV,0
14,NOT AVAILABLE,Punjab(96),2025,MPV,0
15,TREM STAGE IV,Punjab(96),2025,MPV,0
16,TREM STAGE V,Punjab(96),2025,MPV,0
1,BHARAT STAGE II,Punjab(96),2025,OTH,0
2,BHARAT STAGE III,Punjab(96),2025,OTH,0
3,BHARAT STAGE III (CEV),Punjab(96),2025,OTH,141
4,BHARAT STAGE III/IV,Punjab(96),2025,OTH,0
5,BHARAT STAGE IV,Punjab(96),2025,OTH,0
6,BHARAT STAGE VI,Punjab(96),2025,OTH,19
7,BHARAT (TREM) STAGE III,Punjab(96),2025,OTH,18
8,BHARAT (TREM) STAGE III A,Punjab(96),2025,OTH,0
9,BHARAT (TREM) STAGE III B,Punjab(96),2025,OTH,3
10,CEV STAGE IV,Punjab(96),2025,OTH,213
11,CEV STAGE V,Punjab(96),2025,OTH,590
12,EURO 6,Punjab(96),2025,OTH,0
13,NOT APPLICABLE,Punjab(96),2025,OTH,0
14,NOT AVAILABLE,Punjab(96),2025,OTH,0
15,TREM STAGE IV,Punjab(96),2025,OTH,"3,180"
16,TREM STAGE V,Punjab(96),2025,OTH,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,2WIC,0
2,BHARAT STAGE IV,Puducherry(8),2025,2WIC,0
3,BHARAT STAGE VI,Puducherry(8),2025,2WIC,145
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,2WIC,0
5,CEV STAGE IV,Puducherry(8),2025,2WIC,0
6,CEV STAGE V,Puducherry(8),2025,2WIC,0
7,EURO 4,Puducherry(8),2025,2WIC,0
8,NOT AVAILABLE,Puducherry(8),2025,2WIC,0
9,TREM STAGE IV,Puducherry(8),2025,2WIC,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,2WN,0
2,BHARAT STAGE IV,Puducherry(8),2025,2WN,0
3,BHARAT STAGE VI,Puducherry(8),2025,2WN,"51,745"
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,2WN,0
5,CEV STAGE IV,Puducherry(8),2025,2WN,0
6,CEV STAGE V,Puducherry(8),2025,2WN,0
7,EURO 4,Puducherry(8),2025,2WN,1
8,NOT AVAILABLE,Puducherry(8),2025,2WN,"3,875"
9,TREM STAGE IV,Puducherry(8),2025,2WN,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,2WT,0
2,BHARAT STAGE IV,Puducherry(8),2025,2WT,0
3,BHARAT STAGE VI,Puducherry(8),2025,2WT,226
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,2WT,0
5,CEV STAGE IV,Puducherry(8),2025,2WT,0
6,CEV STAGE V,Puducherry(8),2025,2WT,0
7,EURO 4,Puducherry(8),2025,2WT,0
8,NOT AVAILABLE,Puducherry(8),2025,2WT,0
9,TREM STAGE IV,Puducherry(8),2025,2WT,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,3WIC,0
2,BHARAT STAGE IV,Puducherry(8),2025,3WIC,0
3,BHARAT STAGE VI,Puducherry(8),2025,3WIC,0
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,3WIC,0
5,CEV STAGE IV,Puducherry(8),2025,3WIC,0
6,CEV STAGE V,Puducherry(8),2025,3WIC,0
7,EURO 4,Puducherry(8),2025,3WIC,0
8,NOT AVAILABLE,Puducherry(8),2025,3WIC,0
9,TREM STAGE IV,Puducherry(8),2025,3WIC,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,3WN,0
2,BHARAT STAGE IV,Puducherry(8),2025,3WN,0
3,BHARAT STAGE VI,Puducherry(8),2025,3WN,4
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,3WN,0
5,CEV STAGE IV,Puducherry(8),2025,3WN,0
6,CEV STAGE V,Puducherry(8),2025,3WN,0
7,EURO 4,Puducherry(8),2025,3WN,0
8,NOT AVAILABLE,Puducherry(8),2025,3WN,5
9,TREM STAGE IV,Puducherry(8),2025,3WN,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,3WT,0
2,BHARAT STAGE IV,Puducherry(8),2025,3WT,0
3,BHARAT STAGE VI,Puducherry(8),2025,3WT,113
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,3WT,0
5,CEV STAGE IV,Puducherry(8),2025,3WT,0
6,CEV STAGE V,Puducherry(8),2025,3WT,0
7,EURO 4,Puducherry(8),2025,3WT,0
8,NOT AVAILABLE,Puducherry(8),2025,3WT,538
9,TREM STAGE IV,Puducherry(8),2025,3WT,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,4WIC,0
2,BHARAT STAGE IV,Puducherry(8),2025,4WIC,0
3,BHARAT STAGE VI,Puducherry(8),2025,4WIC,3
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,4WIC,0
5,CEV STAGE IV,Puducherry(8),2025,4WIC,0
6,CEV STAGE V,Puducherry(8),2025,4WIC,0
7,EURO 4,Puducherry(8),2025,4WIC,0
8,NOT AVAILABLE,Puducherry(8),2025,4WIC,0
9,TREM STAGE IV,Puducherry(8),2025,4WIC,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,HGV,0
2,BHARAT STAGE IV,Puducherry(8),2025,HGV,0
3,BHARAT STAGE VI,Puducherry(8),2025,HGV,59
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,HGV,0
5,CEV STAGE IV,Puducherry(8),2025,HGV,0
6,CEV STAGE V,Puducherry(8),2025,HGV,0
7,EURO 4,Puducherry(8),2025,HGV,0
8,NOT AVAILABLE,Puducherry(8),2025,HGV,0
9,TREM STAGE IV,Puducherry(8),2025,HGV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,HMV,0
2,BHARAT STAGE IV,Puducherry(8),2025,HMV,0
3,BHARAT STAGE VI,Puducherry(8),2025,HMV,1
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,HMV,0
5,CEV STAGE IV,Puducherry(8),2025,HMV,0
6,CEV STAGE V,Puducherry(8),2025,HMV,0
7,EURO 4,Puducherry(8),2025,HMV,0
8,NOT AVAILABLE,Puducherry(8),2025,HMV,0
9,TREM STAGE IV,Puducherry(8),2025,HMV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,HPV,0
2,BHARAT STAGE IV,Puducherry(8),2025,HPV,0
3,BHARAT STAGE VI,Puducherry(8),2025,HPV,74
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,HPV,0
5,CEV STAGE IV,Puducherry(8),2025,HPV,0
6,CEV STAGE V,Puducherry(8),2025,HPV,0
7,EURO 4,Puducherry(8),2025,HPV,0
8,NOT AVAILABLE,Puducherry(8),2025,HPV,25
9,TREM STAGE IV,Puducherry(8),2025,HPV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,LGV,0
2,BHARAT STAGE IV,Puducherry(8),2025,LGV,0
3,BHARAT STAGE VI,Puducherry(8),2025,LGV,548
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,LGV,1
5,CEV STAGE IV,Puducherry(8),2025,LGV,0
6,CEV STAGE V,Puducherry(8),2025,LGV,0
7,EURO 4,Puducherry(8),2025,LGV,0
8,NOT AVAILABLE,Puducherry(8),2025,LGV,11
9,TREM STAGE IV,Puducherry(8),2025,LGV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,LMV,0
2,BHARAT STAGE IV,Puducherry(8),2025,LMV,1
3,BHARAT STAGE VI,Puducherry(8),2025,LMV,"13,501"
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,LMV,94
5,CEV STAGE IV,Puducherry(8),2025,LMV,0
6,CEV STAGE V,Puducherry(8),2025,LMV,0
7,EURO 4,Puducherry(8),2025,LMV,0
8,NOT AVAILABLE,Puducherry(8),2025,LMV,151
9,TREM STAGE IV,Puducherry(8),2025,LMV,1
1,BHARAT STAGE III (CEV),Puducherry(8),2025,LPV,0
2,BHARAT STAGE IV,Puducherry(8),2025,LPV,0
3,BHARAT STAGE VI,Puducherry(8),2025,LPV,779
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,LPV,0
5,CEV STAGE IV,Puducherry(8),2025,LPV,0
6,CEV STAGE V,Puducherry(8),2025,LPV,0
7,EURO 4,Puducherry(8),2025,LPV,0
8,NOT AVAILABLE,Puducherry(8),2025,LPV,6
9,TREM STAGE IV,Puducherry(8),2025,LPV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,MGV,0
2,BHARAT STAGE IV,Puducherry(8),2025,MGV,0
3,BHARAT STAGE VI,Puducherry(8),2025,MGV,18
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,MGV,0
5,CEV STAGE IV,Puducherry(8),2025,MGV,0
6,CEV STAGE V,Puducherry(8),2025,MGV,0
7,EURO 4,Puducherry(8),2025,MGV,0
8,NOT AVAILABLE,Puducherry(8),2025,MGV,0
9,TREM STAGE IV,Puducherry(8),2025,MGV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,MMV,3
2,BHARAT STAGE IV,Puducherry(8),2025,MMV,0
3,BHARAT STAGE VI,Puducherry(8),2025,MMV,0
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,MMV,0
5,CEV STAGE IV,Puducherry(8),2025,MMV,1
6,CEV STAGE V,Puducherry(8),2025,MMV,2
7,EURO 4,Puducherry(8),2025,MMV,0
8,NOT AVAILABLE,Puducherry(8),2025,MMV,0
9,TREM STAGE IV,Puducherry(8),2025,MMV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,MPV,0
2,BHARAT STAGE IV,Puducherry(8),2025,MPV,0
3,BHARAT STAGE VI,Puducherry(8),2025,MPV,115
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,MPV,0
5,CEV STAGE IV,Puducherry(8),2025,MPV,0
6,CEV STAGE V,Puducherry(8),2025,MPV,0
7,EURO 4,Puducherry(8),2025,MPV,0
8,NOT AVAILABLE,Puducherry(8),2025,MPV,0
9,TREM STAGE IV,Puducherry(8),2025,MPV,0
1,BHARAT STAGE III (CEV),Puducherry(8),2025,OTH,4
2,BHARAT STAGE IV,Puducherry(8),2025,OTH,0
3,BHARAT STAGE VI,Puducherry(8),2025,OTH,0
4,BHARAT (TREM) STAGE III A,Puducherry(8),2025,OTH,0
5,CEV STAGE IV,Puducherry(8),2025,OTH,5
6,CEV STAGE V,Puducherry(8),2025,OTH,6
7,EURO 4,Puducherry(8),2025,OTH,0
8,NOT AVAILABLE,Puducherry(8),2025,OTH,0
9,TREM STAGE IV,Puducherry(8),2025,OTH,0
1,BHARAT STAGE I,Rajasthan(60),2025,2WIC,0
2,BHARAT STAGE II,Rajasthan(60),2025,2WIC,0
3,BHARAT STAGE III,Rajasthan(60),2025,2WIC,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,2WIC,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,2WIC,0
6,BHARAT STAGE IV,Rajasthan(60),2025,2WIC,0
7,BHARAT STAGE VI,Rajasthan(60),2025,2WIC,"2,357"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,2WIC,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,2WIC,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,2WIC,0
11,CEV STAGE IV,Rajasthan(60),2025,2WIC,0
12,CEV STAGE V,Rajasthan(60),2025,2WIC,0
13,EURO 6,Rajasthan(60),2025,2WIC,0
14,NOT APPLICABLE,Rajasthan(60),2025,2WIC,0
15,NOT AVAILABLE,Rajasthan(60),2025,2WIC,14
16,TREM STAGE IV,Rajasthan(60),2025,2WIC,0
1,BHARAT STAGE I,Rajasthan(60),2025,2WN,1
2,BHARAT STAGE II,Rajasthan(60),2025,2WN,5
3,BHARAT STAGE III,Rajasthan(60),2025,2WN,28
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,2WN,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,2WN,0
6,BHARAT STAGE IV,Rajasthan(60),2025,2WN,4
7,BHARAT STAGE VI,Rajasthan(60),2025,2WN,"10,95,329"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,2WN,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,2WN,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,2WN,0
11,CEV STAGE IV,Rajasthan(60),2025,2WN,0
12,CEV STAGE V,Rajasthan(60),2025,2WN,0
13,EURO 6,Rajasthan(60),2025,2WN,0
14,NOT APPLICABLE,Rajasthan(60),2025,2WN,0
15,NOT AVAILABLE,Rajasthan(60),2025,2WN,"79,670"
16,TREM STAGE IV,Rajasthan(60),2025,2WN,0
1,BHARAT STAGE I,Rajasthan(60),2025,2WT,0
2,BHARAT STAGE II,Rajasthan(60),2025,2WT,0
3,BHARAT STAGE III,Rajasthan(60),2025,2WT,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,2WT,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,2WT,0
6,BHARAT STAGE IV,Rajasthan(60),2025,2WT,0
7,BHARAT STAGE VI,Rajasthan(60),2025,2WT,"1,420"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,2WT,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,2WT,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,2WT,0
11,CEV STAGE IV,Rajasthan(60),2025,2WT,0
12,CEV STAGE V,Rajasthan(60),2025,2WT,0
13,EURO 6,Rajasthan(60),2025,2WT,0
14,NOT APPLICABLE,Rajasthan(60),2025,2WT,0
15,NOT AVAILABLE,Rajasthan(60),2025,2WT,33
16,TREM STAGE IV,Rajasthan(60),2025,2WT,0
1,BHARAT STAGE I,Rajasthan(60),2025,3WIC,0
2,BHARAT STAGE II,Rajasthan(60),2025,3WIC,0
3,BHARAT STAGE III,Rajasthan(60),2025,3WIC,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,3WIC,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,3WIC,0
6,BHARAT STAGE IV,Rajasthan(60),2025,3WIC,0
7,BHARAT STAGE VI,Rajasthan(60),2025,3WIC,52
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,3WIC,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,3WIC,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,3WIC,0
11,CEV STAGE IV,Rajasthan(60),2025,3WIC,0
12,CEV STAGE V,Rajasthan(60),2025,3WIC,0
13,EURO 6,Rajasthan(60),2025,3WIC,0
14,NOT APPLICABLE,Rajasthan(60),2025,3WIC,0
15,NOT AVAILABLE,Rajasthan(60),2025,3WIC,0
16,TREM STAGE IV,Rajasthan(60),2025,3WIC,0
1,BHARAT STAGE I,Rajasthan(60),2025,3WN,0
2,BHARAT STAGE II,Rajasthan(60),2025,3WN,0
3,BHARAT STAGE III,Rajasthan(60),2025,3WN,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,3WN,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,3WN,0
6,BHARAT STAGE IV,Rajasthan(60),2025,3WN,0
7,BHARAT STAGE VI,Rajasthan(60),2025,3WN,2
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,3WN,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,3WN,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,3WN,0
11,CEV STAGE IV,Rajasthan(60),2025,3WN,0
12,CEV STAGE V,Rajasthan(60),2025,3WN,0
13,EURO 6,Rajasthan(60),2025,3WN,0
14,NOT APPLICABLE,Rajasthan(60),2025,3WN,0
15,NOT AVAILABLE,Rajasthan(60),2025,3WN,1
16,TREM STAGE IV,Rajasthan(60),2025,3WN,0
1,BHARAT STAGE I,Rajasthan(60),2025,3WT,0
2,BHARAT STAGE II,Rajasthan(60),2025,3WT,0
3,BHARAT STAGE III,Rajasthan(60),2025,3WT,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,3WT,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,3WT,0
6,BHARAT STAGE IV,Rajasthan(60),2025,3WT,0
7,BHARAT STAGE VI,Rajasthan(60),2025,3WT,"21,527"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,3WT,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,3WT,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,3WT,0
11,CEV STAGE IV,Rajasthan(60),2025,3WT,0
12,CEV STAGE V,Rajasthan(60),2025,3WT,0
13,EURO 6,Rajasthan(60),2025,3WT,0
14,NOT APPLICABLE,Rajasthan(60),2025,3WT,0
15,NOT AVAILABLE,Rajasthan(60),2025,3WT,"22,681"
16,TREM STAGE IV,Rajasthan(60),2025,3WT,0
1,BHARAT STAGE I,Rajasthan(60),2025,4WIC,0
2,BHARAT STAGE II,Rajasthan(60),2025,4WIC,0
3,BHARAT STAGE III,Rajasthan(60),2025,4WIC,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,4WIC,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,4WIC,0
6,BHARAT STAGE IV,Rajasthan(60),2025,4WIC,0
7,BHARAT STAGE VI,Rajasthan(60),2025,4WIC,224
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,4WIC,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,4WIC,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,4WIC,0
11,CEV STAGE IV,Rajasthan(60),2025,4WIC,0
12,CEV STAGE V,Rajasthan(60),2025,4WIC,0
13,EURO 6,Rajasthan(60),2025,4WIC,0
14,NOT APPLICABLE,Rajasthan(60),2025,4WIC,0
15,NOT AVAILABLE,Rajasthan(60),2025,4WIC,4
16,TREM STAGE IV,Rajasthan(60),2025,4WIC,0
1,BHARAT STAGE I,Rajasthan(60),2025,HGV,0
2,BHARAT STAGE II,Rajasthan(60),2025,HGV,0
3,BHARAT STAGE III,Rajasthan(60),2025,HGV,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,HGV,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,HGV,0
6,BHARAT STAGE IV,Rajasthan(60),2025,HGV,1
7,BHARAT STAGE VI,Rajasthan(60),2025,HGV,"30,312"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,HGV,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,HGV,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,HGV,0
11,CEV STAGE IV,Rajasthan(60),2025,HGV,0
12,CEV STAGE V,Rajasthan(60),2025,HGV,0
13,EURO 6,Rajasthan(60),2025,HGV,0
14,NOT APPLICABLE,Rajasthan(60),2025,HGV,0
15,NOT AVAILABLE,Rajasthan(60),2025,HGV,119
16,TREM STAGE IV,Rajasthan(60),2025,HGV,0
1,BHARAT STAGE I,Rajasthan(60),2025,HMV,0
2,BHARAT STAGE II,Rajasthan(60),2025,HMV,0
3,BHARAT STAGE III,Rajasthan(60),2025,HMV,1
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,HMV,41
5,BHARAT STAGE III/IV,Rajasthan(60),2025,HMV,0
6,BHARAT STAGE IV,Rajasthan(60),2025,HMV,0
7,BHARAT STAGE VI,Rajasthan(60),2025,HMV,123
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,HMV,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,HMV,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,HMV,0
11,CEV STAGE IV,Rajasthan(60),2025,HMV,8
12,CEV STAGE V,Rajasthan(60),2025,HMV,16
13,EURO 6,Rajasthan(60),2025,HMV,5
14,NOT APPLICABLE,Rajasthan(60),2025,HMV,2
15,NOT AVAILABLE,Rajasthan(60),2025,HMV,8
16,TREM STAGE IV,Rajasthan(60),2025,HMV,0
1,BHARAT STAGE I,Rajasthan(60),2025,HPV,0
2,BHARAT STAGE II,Rajasthan(60),2025,HPV,0
3,BHARAT STAGE III,Rajasthan(60),2025,HPV,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,HPV,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,HPV,0
6,BHARAT STAGE IV,Rajasthan(60),2025,HPV,0
7,BHARAT STAGE VI,Rajasthan(60),2025,HPV,879
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,HPV,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,HPV,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,HPV,0
11,CEV STAGE IV,Rajasthan(60),2025,HPV,0
12,CEV STAGE V,Rajasthan(60),2025,HPV,0
13,EURO 6,Rajasthan(60),2025,HPV,0
14,NOT APPLICABLE,Rajasthan(60),2025,HPV,0
15,NOT AVAILABLE,Rajasthan(60),2025,HPV,14
16,TREM STAGE IV,Rajasthan(60),2025,HPV,0
1,BHARAT STAGE I,Rajasthan(60),2025,LGV,0
2,BHARAT STAGE II,Rajasthan(60),2025,LGV,0
3,BHARAT STAGE III,Rajasthan(60),2025,LGV,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,LGV,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,LGV,0
6,BHARAT STAGE IV,Rajasthan(60),2025,LGV,2
7,BHARAT STAGE VI,Rajasthan(60),2025,LGV,"37,192"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,LGV,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,LGV,1
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,LGV,0
11,CEV STAGE IV,Rajasthan(60),2025,LGV,0
12,CEV STAGE V,Rajasthan(60),2025,LGV,0
13,EURO 6,Rajasthan(60),2025,LGV,1
14,NOT APPLICABLE,Rajasthan(60),2025,LGV,0
15,NOT AVAILABLE,Rajasthan(60),2025,LGV,"2,673"
16,TREM STAGE IV,Rajasthan(60),2025,LGV,0
1,BHARAT STAGE I,Rajasthan(60),2025,LMV,1
2,BHARAT STAGE II,Rajasthan(60),2025,LMV,1
3,BHARAT STAGE III,Rajasthan(60),2025,LMV,8
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,LMV,14
5,BHARAT STAGE III/IV,Rajasthan(60),2025,LMV,1
6,BHARAT STAGE IV,Rajasthan(60),2025,LMV,13
7,BHARAT STAGE VI,Rajasthan(60),2025,LMV,"2,33,142"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,LMV,10
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,LMV,"1,21,089"
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,LMV,3
11,CEV STAGE IV,Rajasthan(60),2025,LMV,4
12,CEV STAGE V,Rajasthan(60),2025,LMV,1
13,EURO 6,Rajasthan(60),2025,LMV,1
14,NOT APPLICABLE,Rajasthan(60),2025,LMV,0
15,NOT AVAILABLE,Rajasthan(60),2025,LMV,"11,201"
16,TREM STAGE IV,Rajasthan(60),2025,LMV,971
1,BHARAT STAGE I,Rajasthan(60),2025,LPV,1
2,BHARAT STAGE II,Rajasthan(60),2025,LPV,1
3,BHARAT STAGE III,Rajasthan(60),2025,LPV,2
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,LPV,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,LPV,8
6,BHARAT STAGE IV,Rajasthan(60),2025,LPV,5
7,BHARAT STAGE VI,Rajasthan(60),2025,LPV,"17,999"
8,BHARAT (TREM) STAGE III,Rajasthan(60),2025,LPV,0
9,BHARAT (TREM) STAGE III A,Rajasthan(60),2025,LPV,0
10,BHARAT (TREM) STAGE III B,Rajasthan(60),2025,LPV,0
11,CEV STAGE IV,Rajasthan(60),2025,LPV,0
12,CEV STAGE V,Rajasthan(60),2025,LPV,0
13,EURO 6,Rajasthan(60),2025,LPV,0
14,NOT APPLICABLE,Rajasthan(60),2025,LPV,0
15,NOT AVAILABLE,Rajasthan(60),2025,LPV,89
16,TREM STAGE IV,Rajasthan(60),2025,LPV,0
1,BHARAT STAGE I,Rajasthan(60),2025,MGV,0
2,BHARAT STAGE II,Rajasthan(60),2025,MGV,0
3,BHARAT STAGE III,Rajasthan(60),2025,MGV,0
4,BHARAT STAGE III (CEV),Rajasthan(60),2025,MGV,0
5,BHARAT STAGE III/IV,Rajasthan(60),2025,MGV,0
6,BHARAT STAGE IV,Rajasthan(60),2025,MGV,0
