S No,Vehicle Class,State,Year,Vehicle Category,Value
50,TRAILER (COMMERCIAL),Odisha(39),2025,BS III,0
51,VEHICLE FITTED WITH GENERATOR,Odisha(39),2025,BS III,0
52,VEHICLE FITTED WITH RIG,Odisha(39),2025,BS III,0
1,ADAPTED VEHICLE,Odisha(39),2025,BS III (CEV),0
2,AGRICULTURAL TRACTOR,Odisha(39),2025,BS III (CEV),0
3,AMBULANCE,Odisha(39),2025,BS III (CEV),0
4,ANIMAL AMBULANCE,Odisha(39),2025,BS III (CEV),0
5,ARMOURED/SPECIALISED VEHICLE,Odisha(39),2025,BS III (CEV),0
6,ARTICULATED VEHICLE,Odisha(39),2025,BS III (CEV),0
7,AUXILIARY TRAILER,Odisha(39),2025,BS III (CEV),0
8,BUS,Odisha(39),2025,BS III (CEV),0
9,CAMPER VAN / TRAILER,Odisha(39),2025,BS III (CEV),0
10,CAMPER VAN / TRAILER (PRIVATE USE),Odisha(39),2025,BS III (CEV),0
11,CASH VAN,Odisha(39),2025,BS III (CEV),0
12,CONSTRUCTION EQUIPMENT VEHICLE,Odisha(39),2025,BS III (CEV),616
13,CRANE MOUNTED VEHICLE,Odisha(39),2025,BS III (CEV),36
14,DUMPER,Odisha(39),2025,BS III (CEV),0
15,EARTH MOVING EQUIPMENT,Odisha(39),2025,BS III (CEV),4
16,EDUCATIONAL INSTITUTION BUS,Odisha(39),2025,BS III (CEV),0
17,E-RICKSHAW(P),Odisha(39),2025,BS III (CEV),0
18,E-RICKSHAW WITH CART (G),Odisha(39),2025,BS III (CEV),0
19,EXCAVATOR (NT),Odisha(39),2025,BS III (CEV),56
20,FIRE FIGHTING VEHICLE,Odisha(39),2025,BS III (CEV),0
21,FIRE TENDERS,Odisha(39),2025,BS III (CEV),0
22,FORK LIFT,Odisha(39),2025,BS III (CEV),3
23,GOODS CARRIER,Odisha(39),2025,BS III (CEV),0
24,HARVESTER,Odisha(39),2025,BS III (CEV),0
25,HEARSES,Odisha(39),2025,BS III (CEV),0
26,LIBRARY VAN,Odisha(39),2025,BS III (CEV),0
27,LUXURY CAB,Odisha(39),2025,BS III (CEV),0
28,MAXI CAB,Odisha(39),2025,BS III (CEV),0
29,M-CYCLE/SCOOTER,Odisha(39),2025,BS III (CEV),0
30,M-CYCLE/SCOOTER-WITH SIDE CAR,Odisha(39),2025,BS III (CEV),0
31,MOBILE CLINIC,Odisha(39),2025,BS III (CEV),0
32,MOBILE WORKSHOP,Odisha(39),2025,BS III (CEV),0
33,MOPED,Odisha(39),2025,BS III (CEV),0
34,MOTOR CAB,Odisha(39),2025,BS III (CEV),0
35,MOTOR CAR,Odisha(39),2025,BS III (CEV),0
36,MOTOR CYCLE/SCOOTER-SIDECAR(T),Odisha(39),2025,BS III (CEV),0
37,MOTOR CYCLE/SCOOTER-USED FOR HIRE,Odisha(39),2025,BS III (CEV),0
38,MOTORISED CYCLE (CC > 25CC),Odisha(39),2025,BS III (CEV),0
39,OMNI BUS,Odisha(39),2025,BS III (CEV),0
40,OMNI BUS (PRIVATE USE),Odisha(39),2025,BS III (CEV),0
41,PRIVATE SERVICE VEHICLE,Odisha(39),2025,BS III (CEV),0
42,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Odisha(39),2025,BS III (CEV),0
43,RECOVERY VEHICLE,Odisha(39),2025,BS III (CEV),0
