S No,Fuel,State,Year,Vehicle Class,Value
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
16,PETROL/HYBRID,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
18,PETROL/LPG,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
20,PURE EV,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,Vintage Motor Vehicle,0
1,CNG ONLY,West Bengal(59),2025,M-Cycle/Scooter,925
2,DIESEL,West Bengal(59),2025,M-Cycle/Scooter,0
3,DIESEL/HYBRID,West Bengal(59),2025,M-Cycle/Scooter,0
4,ELECTRIC(BOV),West Bengal(59),2025,M-Cycle/Scooter,"2,400"
5,ETHANOL,West Bengal(59),2025,M-Cycle/Scooter,200
6,LPG ONLY,West Bengal(59),2025,M-Cycle/Scooter,0
7,NOT APPLICABLE,West Bengal(59),2025,M-Cycle/Scooter,0
8,PETROL,West Bengal(59),2025,M-Cycle/Scooter,"6,44,106"
9,PETROL/CNG,West Bengal(59),2025,M-Cycle/Scooter,0
10,PETROL(E20)/CNG,West Bengal(59),2025,M-Cycle/Scooter,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,M-Cycle/Scooter,0
12,PETROL(E20)/LPG,West Bengal(59),2025,M-Cycle/Scooter,0
13,PETROL/ETHANOL,West Bengal(59),2025,M-Cycle/Scooter,"3,48,424"
14,PETROL/HYBRID,West Bengal(59),2025,M-Cycle/Scooter,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,M-Cycle/Scooter,0
16,PETROL/LPG,West Bengal(59),2025,M-Cycle/Scooter,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,M-Cycle/Scooter,0
18,PURE EV,West Bengal(59),2025,M-Cycle/Scooter,"23,927"
19,STRONG HYBRID EV,West Bengal(59),2025,M-Cycle/Scooter,0
1,CNG ONLY,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,1
2,DIESEL,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
3,DIESEL/HYBRID,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
4,ELECTRIC(BOV),West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
5,ETHANOL,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
6,LPG ONLY,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
7,NOT APPLICABLE,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
8,PETROL,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,62
9,PETROL/CNG,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
10,PETROL(E20)/CNG,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
12,PETROL(E20)/LPG,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
13,PETROL/ETHANOL,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,59
14,PETROL/HYBRID,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
16,PETROL/LPG,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
18,PURE EV,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,5
19,STRONG HYBRID EV,West Bengal(59),2025,M-Cycle/Scooter-With Side Car,0
1,CNG ONLY,West Bengal(59),2025,Moped,0
2,DIESEL,West Bengal(59),2025,Moped,0
3,DIESEL/HYBRID,West Bengal(59),2025,Moped,0
4,ELECTRIC(BOV),West Bengal(59),2025,Moped,9
5,ETHANOL,West Bengal(59),2025,Moped,0
6,LPG ONLY,West Bengal(59),2025,Moped,0
7,NOT APPLICABLE,West Bengal(59),2025,Moped,0
8,PETROL,West Bengal(59),2025,Moped,"1,492"
9,PETROL/CNG,West Bengal(59),2025,Moped,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Moped,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Moped,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Moped,0
13,PETROL/ETHANOL,West Bengal(59),2025,Moped,"1,435"
14,PETROL/HYBRID,West Bengal(59),2025,Moped,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Moped,0
16,PETROL/LPG,West Bengal(59),2025,Moped,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Moped,0
18,PURE EV,West Bengal(59),2025,Moped,3
19,STRONG HYBRID EV,West Bengal(59),2025,Moped,0
1,CNG ONLY,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
2,DIESEL,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
3,DIESEL/HYBRID,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
4,ELECTRIC(BOV),West Bengal(59),2025,Motorised Cycle (CC > 25cc),3
5,ETHANOL,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
6,LPG ONLY,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
7,NOT APPLICABLE,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
8,PETROL,West Bengal(59),2025,Motorised Cycle (CC > 25cc),71
9,PETROL/CNG,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
10,PETROL(E20)/CNG,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
12,PETROL(E20)/LPG,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
13,PETROL/ETHANOL,West Bengal(59),2025,Motorised Cycle (CC > 25cc),38
14,PETROL/HYBRID,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
16,PETROL/LPG,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
18,PURE EV,West Bengal(59),2025,Motorised Cycle (CC > 25cc),27
19,STRONG HYBRID EV,West Bengal(59),2025,Motorised Cycle (CC > 25cc),0
1,CNG ONLY,West Bengal(59),2025,Adapted Vehicle,0
2,DIESEL,West Bengal(59),2025,Adapted Vehicle,0
3,DIESEL/HYBRID,West Bengal(59),2025,Adapted Vehicle,0
4,ELECTRIC(BOV),West Bengal(59),2025,Adapted Vehicle,0
5,ETHANOL,West Bengal(59),2025,Adapted Vehicle,0
6,LPG ONLY,West Bengal(59),2025,Adapted Vehicle,0
7,NOT APPLICABLE,West Bengal(59),2025,Adapted Vehicle,0
8,PETROL,West Bengal(59),2025,Adapted Vehicle,4
9,PETROL/CNG,West Bengal(59),2025,Adapted Vehicle,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Adapted Vehicle,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Adapted Vehicle,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Adapted Vehicle,0
13,PETROL/ETHANOL,West Bengal(59),2025,Adapted Vehicle,3
14,PETROL/HYBRID,West Bengal(59),2025,Adapted Vehicle,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Adapted Vehicle,0
16,PETROL/LPG,West Bengal(59),2025,Adapted Vehicle,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Adapted Vehicle,0
18,PURE EV,West Bengal(59),2025,Adapted Vehicle,0
19,STRONG HYBRID EV,West Bengal(59),2025,Adapted Vehicle,0
1,CNG ONLY,West Bengal(59),2025,Three Wheeler (Personal),0
2,DIESEL,West Bengal(59),2025,Three Wheeler (Personal),0
3,DIESEL/HYBRID,West Bengal(59),2025,Three Wheeler (Personal),0
4,ELECTRIC(BOV),West Bengal(59),2025,Three Wheeler (Personal),0
5,ETHANOL,West Bengal(59),2025,Three Wheeler (Personal),0
6,LPG ONLY,West Bengal(59),2025,Three Wheeler (Personal),1
7,NOT APPLICABLE,West Bengal(59),2025,Three Wheeler (Personal),0
8,PETROL,West Bengal(59),2025,Three Wheeler (Personal),0
9,PETROL/CNG,West Bengal(59),2025,Three Wheeler (Personal),0
10,PETROL(E20)/CNG,West Bengal(59),2025,Three Wheeler (Personal),0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Three Wheeler (Personal),0
12,PETROL(E20)/LPG,West Bengal(59),2025,Three Wheeler (Personal),0
13,PETROL/ETHANOL,West Bengal(59),2025,Three Wheeler (Personal),0
14,PETROL/HYBRID,West Bengal(59),2025,Three Wheeler (Personal),0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Three Wheeler (Personal),0
16,PETROL/LPG,West Bengal(59),2025,Three Wheeler (Personal),0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Three Wheeler (Personal),0
18,PURE EV,West Bengal(59),2025,Three Wheeler (Personal),0
19,STRONG HYBRID EV,West Bengal(59),2025,Three Wheeler (Personal),0
1,CNG ONLY,West Bengal(59),2025,Motor Car,0
2,DIESEL,West Bengal(59),2025,Motor Car,"11,791"
3,DIESEL/HYBRID,West Bengal(59),2025,Motor Car,219
4,ELECTRIC(BOV),West Bengal(59),2025,Motor Car,956
5,ETHANOL,West Bengal(59),2025,Motor Car,0
6,LPG ONLY,West Bengal(59),2025,Motor Car,1
7,NOT APPLICABLE,West Bengal(59),2025,Motor Car,0
8,PETROL,West Bengal(59),2025,Motor Car,"43,467"
9,PETROL/CNG,West Bengal(59),2025,Motor Car,"2,959"
10,PETROL(E20)/CNG,West Bengal(59),2025,Motor Car,589
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Motor Car,"1,170"
12,PETROL(E20)/LPG,West Bengal(59),2025,Motor Car,62
13,PETROL/ETHANOL,West Bengal(59),2025,Motor Car,"30,353"
14,PETROL/HYBRID,West Bengal(59),2025,Motor Car,"6,502"
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Motor Car,2
16,PETROL/LPG,West Bengal(59),2025,Motor Car,"1,909"
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Motor Car,3
18,PURE EV,West Bengal(59),2025,Motor Car,"4,020"
19,STRONG HYBRID EV,West Bengal(59),2025,Motor Car,"1,551"
1,CNG ONLY,West Bengal(59),2025,Fork Lift,0
2,DIESEL,West Bengal(59),2025,Fork Lift,16
3,DIESEL/HYBRID,West Bengal(59),2025,Fork Lift,0
4,ELECTRIC(BOV),West Bengal(59),2025,Fork Lift,0
5,ETHANOL,West Bengal(59),2025,Fork Lift,0
6,LPG ONLY,West Bengal(59),2025,Fork Lift,0
7,NOT APPLICABLE,West Bengal(59),2025,Fork Lift,0
8,PETROL,West Bengal(59),2025,Fork Lift,0
9,PETROL/CNG,West Bengal(59),2025,Fork Lift,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Fork Lift,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Fork Lift,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Fork Lift,0
13,PETROL/ETHANOL,West Bengal(59),2025,Fork Lift,0
14,PETROL/HYBRID,West Bengal(59),2025,Fork Lift,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Fork Lift,0
16,PETROL/LPG,West Bengal(59),2025,Fork Lift,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Fork Lift,0
18,PURE EV,West Bengal(59),2025,Fork Lift,0
19,STRONG HYBRID EV,West Bengal(59),2025,Fork Lift,0
1,CNG ONLY,West Bengal(59),2025,Vehicle Fitted With Rig,0
2,DIESEL,West Bengal(59),2025,Vehicle Fitted With Rig,5
3,DIESEL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Rig,0
4,ELECTRIC(BOV),West Bengal(59),2025,Vehicle Fitted With Rig,0
5,ETHANOL,West Bengal(59),2025,Vehicle Fitted With Rig,0
6,LPG ONLY,West Bengal(59),2025,Vehicle Fitted With Rig,0
7,NOT APPLICABLE,West Bengal(59),2025,Vehicle Fitted With Rig,0
8,PETROL,West Bengal(59),2025,Vehicle Fitted With Rig,0
9,PETROL/CNG,West Bengal(59),2025,Vehicle Fitted With Rig,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Vehicle Fitted With Rig,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Vehicle Fitted With Rig,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Vehicle Fitted With Rig,0
13,PETROL/ETHANOL,West Bengal(59),2025,Vehicle Fitted With Rig,0
14,PETROL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Rig,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Vehicle Fitted With Rig,0
16,PETROL/LPG,West Bengal(59),2025,Vehicle Fitted With Rig,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Rig,0
18,PURE EV,West Bengal(59),2025,Vehicle Fitted With Rig,0
19,STRONG HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Rig,0
1,CNG ONLY,West Bengal(59),2025,Vehicle Fitted With Generator,0
2,DIESEL,West Bengal(59),2025,Vehicle Fitted With Generator,52
3,DIESEL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Generator,0
4,ELECTRIC(BOV),West Bengal(59),2025,Vehicle Fitted With Generator,0
5,ETHANOL,West Bengal(59),2025,Vehicle Fitted With Generator,0
6,LPG ONLY,West Bengal(59),2025,Vehicle Fitted With Generator,0
7,NOT APPLICABLE,West Bengal(59),2025,Vehicle Fitted With Generator,0
8,PETROL,West Bengal(59),2025,Vehicle Fitted With Generator,0
9,PETROL/CNG,West Bengal(59),2025,Vehicle Fitted With Generator,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Vehicle Fitted With Generator,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Vehicle Fitted With Generator,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Vehicle Fitted With Generator,0
13,PETROL/ETHANOL,West Bengal(59),2025,Vehicle Fitted With Generator,0
14,PETROL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Generator,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Vehicle Fitted With Generator,0
16,PETROL/LPG,West Bengal(59),2025,Vehicle Fitted With Generator,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Generator,0
18,PURE EV,West Bengal(59),2025,Vehicle Fitted With Generator,0
19,STRONG HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Generator,0
1,CNG ONLY,West Bengal(59),2025,Vehicle Fitted With Compressor,0
2,DIESEL,West Bengal(59),2025,Vehicle Fitted With Compressor,1
3,DIESEL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Compressor,0
4,ELECTRIC(BOV),West Bengal(59),2025,Vehicle Fitted With Compressor,0
5,ETHANOL,West Bengal(59),2025,Vehicle Fitted With Compressor,0
6,LPG ONLY,West Bengal(59),2025,Vehicle Fitted With Compressor,0
7,NOT APPLICABLE,West Bengal(59),2025,Vehicle Fitted With Compressor,0
8,PETROL,West Bengal(59),2025,Vehicle Fitted With Compressor,0
9,PETROL/CNG,West Bengal(59),2025,Vehicle Fitted With Compressor,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Vehicle Fitted With Compressor,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Vehicle Fitted With Compressor,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Vehicle Fitted With Compressor,0
13,PETROL/ETHANOL,West Bengal(59),2025,Vehicle Fitted With Compressor,0
14,PETROL/HYBRID,West Bengal(59),2025,Vehicle Fitted With Compressor,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Vehicle Fitted With Compressor,0
16,PETROL/LPG,West Bengal(59),2025,Vehicle Fitted With Compressor,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Compressor,0
18,PURE EV,West Bengal(59),2025,Vehicle Fitted With Compressor,0
19,STRONG HYBRID EV,West Bengal(59),2025,Vehicle Fitted With Compressor,0
1,CNG ONLY,West Bengal(59),2025,Crane Mounted Vehicle,0
2,DIESEL,West Bengal(59),2025,Crane Mounted Vehicle,273
3,DIESEL/HYBRID,West Bengal(59),2025,Crane Mounted Vehicle,0
4,ELECTRIC(BOV),West Bengal(59),2025,Crane Mounted Vehicle,0
5,ETHANOL,West Bengal(59),2025,Crane Mounted Vehicle,0
6,LPG ONLY,West Bengal(59),2025,Crane Mounted Vehicle,0
7,NOT APPLICABLE,West Bengal(59),2025,Crane Mounted Vehicle,0
8,PETROL,West Bengal(59),2025,Crane Mounted Vehicle,0
9,PETROL/CNG,West Bengal(59),2025,Crane Mounted Vehicle,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Crane Mounted Vehicle,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Crane Mounted Vehicle,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Crane Mounted Vehicle,0
13,PETROL/ETHANOL,West Bengal(59),2025,Crane Mounted Vehicle,0
14,PETROL/HYBRID,West Bengal(59),2025,Crane Mounted Vehicle,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Crane Mounted Vehicle,0
16,PETROL/LPG,West Bengal(59),2025,Crane Mounted Vehicle,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Crane Mounted Vehicle,0
18,PURE EV,West Bengal(59),2025,Crane Mounted Vehicle,0
19,STRONG HYBRID EV,West Bengal(59),2025,Crane Mounted Vehicle,0
1,CNG ONLY,West Bengal(59),2025,Agricultural Tractor,0
2,DIESEL,West Bengal(59),2025,Agricultural Tractor,"22,036"
3,DIESEL/HYBRID,West Bengal(59),2025,Agricultural Tractor,0
4,ELECTRIC(BOV),West Bengal(59),2025,Agricultural Tractor,0
5,ETHANOL,West Bengal(59),2025,Agricultural Tractor,0
6,LPG ONLY,West Bengal(59),2025,Agricultural Tractor,0
7,NOT APPLICABLE,West Bengal(59),2025,Agricultural Tractor,0
8,PETROL,West Bengal(59),2025,Agricultural Tractor,0
9,PETROL/CNG,West Bengal(59),2025,Agricultural Tractor,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Agricultural Tractor,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Agricultural Tractor,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Agricultural Tractor,0
13,PETROL/ETHANOL,West Bengal(59),2025,Agricultural Tractor,0
14,PETROL/HYBRID,West Bengal(59),2025,Agricultural Tractor,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Agricultural Tractor,0
16,PETROL/LPG,West Bengal(59),2025,Agricultural Tractor,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Agricultural Tractor,0
18,PURE EV,West Bengal(59),2025,Agricultural Tractor,0
19,STRONG HYBRID EV,West Bengal(59),2025,Agricultural Tractor,0
1,CNG ONLY,West Bengal(59),2025,Power Tiller,0
2,DIESEL,West Bengal(59),2025,Power Tiller,0
3,DIESEL/HYBRID,West Bengal(59),2025,Power Tiller,0
4,ELECTRIC(BOV),West Bengal(59),2025,Power Tiller,0
5,ETHANOL,West Bengal(59),2025,Power Tiller,0
6,LPG ONLY,West Bengal(59),2025,Power Tiller,0
7,NOT APPLICABLE,West Bengal(59),2025,Power Tiller,0
8,PETROL,West Bengal(59),2025,Power Tiller,0
9,PETROL/CNG,West Bengal(59),2025,Power Tiller,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Power Tiller,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Power Tiller,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Power Tiller,0
13,PETROL/ETHANOL,West Bengal(59),2025,Power Tiller,0
14,PETROL/HYBRID,West Bengal(59),2025,Power Tiller,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Power Tiller,0
16,PETROL/LPG,West Bengal(59),2025,Power Tiller,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Power Tiller,0
18,PURE EV,West Bengal(59),2025,Power Tiller,0
19,STRONG HYBRID EV,West Bengal(59),2025,Power Tiller,0
1,CNG ONLY,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
2,DIESEL,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
3,DIESEL/HYBRID,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
4,ELECTRIC(BOV),West Bengal(59),2025,Private Service Vehicle (Individual Use),0
5,ETHANOL,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
6,LPG ONLY,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
7,NOT APPLICABLE,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
8,PETROL,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
9,PETROL/CNG,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
10,PETROL(E20)/CNG,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
12,PETROL(E20)/LPG,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
13,PETROL/ETHANOL,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
14,PETROL/HYBRID,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
16,PETROL/LPG,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
18,PURE EV,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
19,STRONG HYBRID EV,West Bengal(59),2025,Private Service Vehicle (Individual Use),0
1,CNG ONLY,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
2,DIESEL,West Bengal(59),2025,Camper Van / Trailer (Private Use),6
3,DIESEL/HYBRID,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
4,ELECTRIC(BOV),West Bengal(59),2025,Camper Van / Trailer (Private Use),0
5,ETHANOL,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
6,LPG ONLY,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
7,NOT APPLICABLE,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
8,PETROL,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
9,PETROL/CNG,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
10,PETROL(E20)/CNG,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
12,PETROL(E20)/LPG,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
13,PETROL/ETHANOL,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
14,PETROL/HYBRID,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
16,PETROL/LPG,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
18,PURE EV,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
19,STRONG HYBRID EV,West Bengal(59),2025,Camper Van / Trailer (Private Use),0
1,CNG ONLY,West Bengal(59),2025,Tow Truck,0
2,DIESEL,West Bengal(59),2025,Tow Truck,0
3,DIESEL/HYBRID,West Bengal(59),2025,Tow Truck,0
4,ELECTRIC(BOV),West Bengal(59),2025,Tow Truck,0
5,ETHANOL,West Bengal(59),2025,Tow Truck,0
6,LPG ONLY,West Bengal(59),2025,Tow Truck,0
7,NOT APPLICABLE,West Bengal(59),2025,Tow Truck,0
8,PETROL,West Bengal(59),2025,Tow Truck,0
9,PETROL/CNG,West Bengal(59),2025,Tow Truck,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Tow Truck,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Tow Truck,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Tow Truck,0
13,PETROL/ETHANOL,West Bengal(59),2025,Tow Truck,0
14,PETROL/HYBRID,West Bengal(59),2025,Tow Truck,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Tow Truck,0
16,PETROL/LPG,West Bengal(59),2025,Tow Truck,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Tow Truck,0
18,PURE EV,West Bengal(59),2025,Tow Truck,0
19,STRONG HYBRID EV,West Bengal(59),2025,Tow Truck,0
1,CNG ONLY,West Bengal(59),2025,Breakdown Van,0
2,DIESEL,West Bengal(59),2025,Breakdown Van,9
3,DIESEL/HYBRID,West Bengal(59),2025,Breakdown Van,0
4,ELECTRIC(BOV),West Bengal(59),2025,Breakdown Van,0
5,ETHANOL,West Bengal(59),2025,Breakdown Van,0
6,LPG ONLY,West Bengal(59),2025,Breakdown Van,0
7,NOT APPLICABLE,West Bengal(59),2025,Breakdown Van,0
8,PETROL,West Bengal(59),2025,Breakdown Van,0
9,PETROL/CNG,West Bengal(59),2025,Breakdown Van,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Breakdown Van,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Breakdown Van,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Breakdown Van,0
13,PETROL/ETHANOL,West Bengal(59),2025,Breakdown Van,0
14,PETROL/HYBRID,West Bengal(59),2025,Breakdown Van,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Breakdown Van,0
16,PETROL/LPG,West Bengal(59),2025,Breakdown Van,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Breakdown Van,0
18,PURE EV,West Bengal(59),2025,Breakdown Van,0
19,STRONG HYBRID EV,West Bengal(59),2025,Breakdown Van,0
1,CNG ONLY,West Bengal(59),2025,Recovery Vehicle,0
2,DIESEL,West Bengal(59),2025,Recovery Vehicle,5
3,DIESEL/HYBRID,West Bengal(59),2025,Recovery Vehicle,0
4,ELECTRIC(BOV),West Bengal(59),2025,Recovery Vehicle,0
5,ETHANOL,West Bengal(59),2025,Recovery Vehicle,0
6,LPG ONLY,West Bengal(59),2025,Recovery Vehicle,0
7,NOT APPLICABLE,West Bengal(59),2025,Recovery Vehicle,0
8,PETROL,West Bengal(59),2025,Recovery Vehicle,0
9,PETROL/CNG,West Bengal(59),2025,Recovery Vehicle,0
10,PETROL(E20)/CNG,West Bengal(59),2025,Recovery Vehicle,0
11,PETROL(E20)/HYBRID,West Bengal(59),2025,Recovery Vehicle,0
12,PETROL(E20)/LPG,West Bengal(59),2025,Recovery Vehicle,0
13,PETROL/ETHANOL,West Bengal(59),2025,Recovery Vehicle,0
14,PETROL/HYBRID,West Bengal(59),2025,Recovery Vehicle,0
15,PETROL/HYBRID/CNG,West Bengal(59),2025,Recovery Vehicle,0
16,PETROL/LPG,West Bengal(59),2025,Recovery Vehicle,0
17,PLUG-IN HYBRID EV,West Bengal(59),2025,Recovery Vehicle,0
18,PURE EV,West Bengal(59),2025,Recovery Vehicle,0
19,STRONG HYBRID EV,West Bengal(59),2025,Recovery Vehicle,0
1,CNG ONLY,West Bengal(59),2025,Tower Wagon,0
2,DIESEL,West Bengal(59),2025,Tower Wagon,4
3,DIESEL/HYBRID,West Bengal(59),2025,Tower Wagon,0
4,ELECTRIC(BOV),West Bengal(59),2025,Tower Wagon,0
5,ETHANOL,West Bengal(59),2025,Tower Wagon,0
6,LPG ONLY,West Bengal(59),2025,Tower Wagon,0
7,NOT APPLICABLE,West Bengal(59),2025,Tower Wagon,0
8,PETROL,West Bengal(59),2025,Tower Wagon,0
9,PETROL/CNG,West Bengal(59),2025,Tower Wagon,0
