S No,Fuel,State,Year,Month Wise,Value
4,ELECTRIC(BOV),Uttarakhand(21),2025,SEP,597
5,ETHANOL,Uttarakhand(21),2025,SEP,0
6,LPG ONLY,Uttarakhand(21),2025,SEP,0
7,NOT APPLICABLE,Uttarakhand(21),2025,SEP,16
8,PETROL,Uttarakhand(21),2025,SEP,"8,905"
9,PETROL/CNG,Uttarakhand(21),2025,SEP,305
10,PETROL(E20)/CNG,Uttarakhand(21),2025,SEP,1
11,PETROL(E20)/HYBRID,Uttarakhand(21),2025,SEP,0
12,PETROL/ETHANOL,Uttarakhand(21),2025,SEP,"5,225"
13,PETROL/HYBRID,Uttarakhand(21),2025,SEP,218
14,PETROL/HYBRID/CNG,Uttarakhand(21),2025,SEP,0
15,PURE EV,Uttarakhand(21),2025,SEP,"1,075"
16,STRONG HYBRID EV,Uttarakhand(21),2025,SEP,56
1,CNG ONLY,Uttarakhand(21),2025,OCT,86
2,DIESEL,Uttarakhand(21),2025,OCT,"2,364"
3,DIESEL/HYBRID,Uttarakhand(21),2025,OCT,19
4,ELECTRIC(BOV),Uttarakhand(21),2025,OCT,517
5,ETHANOL,Uttarakhand(21),2025,OCT,1
6,LPG ONLY,Uttarakhand(21),2025,OCT,0
7,NOT APPLICABLE,Uttarakhand(21),2025,OCT,15
8,PETROL,Uttarakhand(21),2025,OCT,"24,074"
9,PETROL/CNG,Uttarakhand(21),2025,OCT,488
10,PETROL(E20)/CNG,Uttarakhand(21),2025,OCT,6
11,PETROL(E20)/HYBRID,Uttarakhand(21),2025,OCT,65
12,PETROL/ETHANOL,Uttarakhand(21),2025,OCT,"12,969"
13,PETROL/HYBRID,Uttarakhand(21),2025,OCT,515
14,PETROL/HYBRID/CNG,Uttarakhand(21),2025,OCT,0
15,PURE EV,Uttarakhand(21),2025,OCT,"1,706"
16,STRONG HYBRID EV,Uttarakhand(21),2025,OCT,68
1,CNG ONLY,Uttarakhand(21),2025,NOV,70
2,DIESEL,Uttarakhand(21),2025,NOV,"2,612"
3,DIESEL/HYBRID,Uttarakhand(21),2025,NOV,13
4,ELECTRIC(BOV),Uttarakhand(21),2025,NOV,654
5,ETHANOL,Uttarakhand(21),2025,NOV,0
6,LPG ONLY,Uttarakhand(21),2025,NOV,0
7,NOT APPLICABLE,Uttarakhand(21),2025,NOV,38
8,PETROL,Uttarakhand(21),2025,NOV,"19,155"
9,PETROL/CNG,Uttarakhand(21),2025,NOV,266
10,PETROL(E20)/CNG,Uttarakhand(21),2025,NOV,202
11,PETROL(E20)/HYBRID,Uttarakhand(21),2025,NOV,282
12,PETROL/ETHANOL,Uttarakhand(21),2025,NOV,"18,818"
13,PETROL/HYBRID,Uttarakhand(21),2025,NOV,236
14,PETROL/HYBRID/CNG,Uttarakhand(21),2025,NOV,0
15,PURE EV,Uttarakhand(21),2025,NOV,"1,569"
16,STRONG HYBRID EV,Uttarakhand(21),2025,NOV,81
1,CNG ONLY,Uttarakhand(21),2025,DEC,57
2,DIESEL,Uttarakhand(21),2025,DEC,"1,759"
3,DIESEL/HYBRID,Uttarakhand(21),2025,DEC,7
4,ELECTRIC(BOV),Uttarakhand(21),2025,DEC,451
5,ETHANOL,Uttarakhand(21),2025,DEC,0
6,LPG ONLY,Uttarakhand(21),2025,DEC,0
7,NOT APPLICABLE,Uttarakhand(21),2025,DEC,40
8,PETROL,Uttarakhand(21),2025,DEC,"3,819"
9,PETROL/CNG,Uttarakhand(21),2025,DEC,109
10,PETROL(E20)/CNG,Uttarakhand(21),2025,DEC,209
11,PETROL(E20)/HYBRID,Uttarakhand(21),2025,DEC,278
12,PETROL/ETHANOL,Uttarakhand(21),2025,DEC,"11,240"
13,PETROL/HYBRID,Uttarakhand(21),2025,DEC,59
14,PETROL/HYBRID/CNG,Uttarakhand(21),2025,DEC,0
15,PURE EV,Uttarakhand(21),2025,DEC,"1,146"
16,STRONG HYBRID EV,Uttarakhand(21),2025,DEC,76
1,CNG ONLY,Uttar Pradesh(77),2025,JAN,"5,558"
2,DIESEL,Uttar Pradesh(77),2025,JAN,"32,927"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,JAN,19
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,JAN,"20,812"
5,ETHANOL,Uttar Pradesh(77),2025,JAN,6
6,LNG,Uttar Pradesh(77),2025,JAN,0
7,LPG ONLY,Uttar Pradesh(77),2025,JAN,87
8,NOT APPLICABLE,Uttar Pradesh(77),2025,JAN,10
9,PETROL,Uttar Pradesh(77),2025,JAN,"2,17,528"
10,PETROL/CNG,Uttar Pradesh(77),2025,JAN,"17,891"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,JAN,1
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,JAN,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,JAN,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,JAN,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,JAN,"2,338"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,JAN,"2,894"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,JAN,4
18,PETROL/LPG,Uttar Pradesh(77),2025,JAN,76
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,JAN,1
20,PURE EV,Uttar Pradesh(77),2025,JAN,"11,174"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,JAN,"1,575"
1,CNG ONLY,Uttar Pradesh(77),2025,FEB,"4,462"
2,DIESEL,Uttar Pradesh(77),2025,FEB,"25,735"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,FEB,13
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,FEB,"17,475"
5,ETHANOL,Uttar Pradesh(77),2025,FEB,4
6,LNG,Uttar Pradesh(77),2025,FEB,0
7,LPG ONLY,Uttar Pradesh(77),2025,FEB,56
8,NOT APPLICABLE,Uttar Pradesh(77),2025,FEB,3
9,PETROL,Uttar Pradesh(77),2025,FEB,"2,16,770"
10,PETROL/CNG,Uttar Pradesh(77),2025,FEB,"11,137"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,FEB,1
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,FEB,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,FEB,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,FEB,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,FEB,"3,357"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,FEB,"1,616"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,FEB,0
18,PETROL/LPG,Uttar Pradesh(77),2025,FEB,48
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,FEB,1
20,PURE EV,Uttar Pradesh(77),2025,FEB,"8,839"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,FEB,"1,163"
1,CNG ONLY,Uttar Pradesh(77),2025,MAR,"4,768"
2,DIESEL,Uttar Pradesh(77),2025,MAR,"26,621"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,MAR,17
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,MAR,"18,456"
5,ETHANOL,Uttar Pradesh(77),2025,MAR,4
6,LNG,Uttar Pradesh(77),2025,MAR,0
7,LPG ONLY,Uttar Pradesh(77),2025,MAR,63
8,NOT APPLICABLE,Uttar Pradesh(77),2025,MAR,0
9,PETROL,Uttar Pradesh(77),2025,MAR,"2,20,776"
10,PETROL/CNG,Uttar Pradesh(77),2025,MAR,"10,951"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,MAR,1
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,MAR,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,MAR,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,MAR,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,MAR,"4,258"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,MAR,"1,377"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,MAR,2
18,PETROL/LPG,Uttar Pradesh(77),2025,MAR,51
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,MAR,4
20,PURE EV,Uttar Pradesh(77),2025,MAR,"15,644"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,MAR,"1,353"
1,CNG ONLY,Uttar Pradesh(77),2025,APR,"4,746"
2,DIESEL,Uttar Pradesh(77),2025,APR,"27,228"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,APR,24
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,APR,"23,031"
5,ETHANOL,Uttar Pradesh(77),2025,APR,1
6,LNG,Uttar Pradesh(77),2025,APR,0
7,LPG ONLY,Uttar Pradesh(77),2025,APR,62
8,NOT APPLICABLE,Uttar Pradesh(77),2025,APR,1
9,PETROL,Uttar Pradesh(77),2025,APR,"2,91,162"
10,PETROL/CNG,Uttar Pradesh(77),2025,APR,"12,509"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,APR,8
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,APR,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,APR,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,APR,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,APR,"28,340"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,APR,"1,829"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,APR,4
18,PETROL/LPG,Uttar Pradesh(77),2025,APR,39
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,APR,0
20,PURE EV,Uttar Pradesh(77),2025,APR,"15,251"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,APR,"1,472"
1,CNG ONLY,Uttar Pradesh(77),2025,MAY,"4,423"
2,DIESEL,Uttar Pradesh(77),2025,MAY,"26,174"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,MAY,21
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,MAY,"19,710"
5,ETHANOL,Uttar Pradesh(77),2025,MAY,8
6,LNG,Uttar Pradesh(77),2025,MAY,0
7,LPG ONLY,Uttar Pradesh(77),2025,MAY,59
8,NOT APPLICABLE,Uttar Pradesh(77),2025,MAY,0
9,PETROL,Uttar Pradesh(77),2025,MAY,"2,57,669"
10,PETROL/CNG,Uttar Pradesh(77),2025,MAY,"10,996"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,MAY,16
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,MAY,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,MAY,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,MAY,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,MAY,"67,681"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,MAY,"1,301"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,MAY,1
18,PETROL/LPG,Uttar Pradesh(77),2025,MAY,31
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,MAY,1
20,PURE EV,Uttar Pradesh(77),2025,MAY,"18,862"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,MAY,"1,447"
1,CNG ONLY,Uttar Pradesh(77),2025,JUN,"3,894"
2,DIESEL,Uttar Pradesh(77),2025,JUN,"22,489"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,JUN,28
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,JUN,"14,882"
5,ETHANOL,Uttar Pradesh(77),2025,JUN,6
6,LNG,Uttar Pradesh(77),2025,JUN,0
7,LPG ONLY,Uttar Pradesh(77),2025,JUN,68
8,NOT APPLICABLE,Uttar Pradesh(77),2025,JUN,0
9,PETROL,Uttar Pradesh(77),2025,JUN,"1,59,925"
10,PETROL/CNG,Uttar Pradesh(77),2025,JUN,"10,111"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,JUN,13
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,JUN,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,JUN,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,JUN,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,JUN,"56,806"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,JUN,"1,137"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,JUN,1
18,PETROL/LPG,Uttar Pradesh(77),2025,JUN,24
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,JUN,0
20,PURE EV,Uttar Pradesh(77),2025,JUN,"18,259"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,JUN,"1,415"
1,CNG ONLY,Uttar Pradesh(77),2025,JUL,"4,371"
2,DIESEL,Uttar Pradesh(77),2025,JUL,"23,300"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,JUL,47
4,ELECTRIC(BOV),Uttar Pradesh(77),2025,JUL,"14,602"
5,ETHANOL,Uttar Pradesh(77),2025,JUL,4
6,LNG,Uttar Pradesh(77),2025,JUL,0
7,LPG ONLY,Uttar Pradesh(77),2025,JUL,54
8,NOT APPLICABLE,Uttar Pradesh(77),2025,JUL,0
9,PETROL,Uttar Pradesh(77),2025,JUL,"1,19,432"
10,PETROL/CNG,Uttar Pradesh(77),2025,JUL,"10,826"
11,PETROL(E20)/CNG,Uttar Pradesh(77),2025,JUL,22
12,PETROL(E20)/HYBRID,Uttar Pradesh(77),2025,JUL,0
13,PETROL(E20)/HYBRID/CNG,Uttar Pradesh(77),2025,JUL,0
14,PETROL(E20)/LPG,Uttar Pradesh(77),2025,JUL,0
15,PETROL/ETHANOL,Uttar Pradesh(77),2025,JUL,"51,360"
16,PETROL/HYBRID,Uttar Pradesh(77),2025,JUL,"1,092"
17,PETROL/HYBRID/CNG,Uttar Pradesh(77),2025,JUL,4
18,PETROL/LPG,Uttar Pradesh(77),2025,JUL,21
19,PLUG-IN HYBRID EV,Uttar Pradesh(77),2025,JUL,2
20,PURE EV,Uttar Pradesh(77),2025,JUL,"20,130"
21,STRONG HYBRID EV,Uttar Pradesh(77),2025,JUL,"1,612"
1,CNG ONLY,Uttar Pradesh(77),2025,AUG,"3,858"
2,DIESEL,Uttar Pradesh(77),2025,AUG,"21,130"
3,DIESEL/HYBRID,Uttar Pradesh(77),2025,AUG,40
