S No,Norms,State,Year,Vehicle Class,Value
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Fire Fighting Vehicle,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Articulated Vehicle,"6,853"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Articulated Vehicle,6
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Articulated Vehicle,121
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Articulated Vehicle,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Hearses,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Hearses,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Hearses,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Hearses,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Hearses,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Hearses,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Hearses,39
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Hearses,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Hearses,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Hearses,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Hearses,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Hearses,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Hearses,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Hearses,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Hearses,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Hearses,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Hearses,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Hearses,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Hearses,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Omni Bus,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Omni Bus,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Omni Bus,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Omni Bus,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Omni Bus,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Omni Bus,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Omni Bus,924
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Omni Bus,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Omni Bus,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Omni Bus,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Omni Bus,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Omni Bus,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Omni Bus,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Omni Bus,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Omni Bus,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Omni Bus,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Omni Bus,1
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Omni Bus,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Omni Bus,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Dumper,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Dumper,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Dumper,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Dumper,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Dumper,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Dumper,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Dumper,"2,097"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Dumper,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Dumper,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Dumper,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Dumper,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Dumper,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Dumper,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Dumper,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Dumper,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Dumper,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Dumper,1
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Dumper,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Dumper,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Excavator (Commercial),15
13,EURO 1,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Excavator (Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Trailer (Commercial),8
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
13,EURO 1,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Trailer (Commercial),"3,071"
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Trailer (Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),1
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
13,EURO 1,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),767
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Tractor-Trolley(Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
13,EURO 1,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),45
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Semi-Trailer (Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),2
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),29
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),13
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),896
13,EURO 1,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Construction Equipment Vehicle (Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),1
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
13,EURO 1,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
14,EURO 2,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
15,EURO 3,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
16,EURO 6,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Quadricycle (Commercial),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Modular Hydraulic Trailer,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
13,EURO 1,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
14,EURO 2,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
15,EURO 3,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
16,EURO 6,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,Vintage Motor Vehicle,0
1,BHARAT STAGE VI,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter,"1,153"
2,CEV STAGE V,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter,0
3,NOT AVAILABLE,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter,3
1,BHARAT STAGE VI,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter-With Side Car,0
2,CEV STAGE V,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter-With Side Car,0
3,NOT AVAILABLE,Andaman & Nicobar Island(3),2026,M-Cycle/Scooter-With Side Car,0
1,BHARAT STAGE VI,Andaman & Nicobar Island(3),2026,Moped,6
2,CEV STAGE V,Andaman & Nicobar Island(3),2026,Moped,0
3,NOT AVAILABLE,Andaman & Nicobar Island(3),2026,Moped,0
