S No,Vehicle Class,State,Year,Fuel,Value
2,AMBULANCE,Arunachal Pradesh(29),2026,PURE EV,0
3,BUS,Arunachal Pradesh(29),2026,PURE EV,0
4,CAMPER VAN / TRAILER (PRIVATE USE),Arunachal Pradesh(29),2026,PURE EV,0
5,CONSTRUCTION EQUIPMENT VEHICLE,Arunachal Pradesh(29),2026,PURE EV,0
6,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Arunachal Pradesh(29),2026,PURE EV,0
7,CRANE MOUNTED VEHICLE,Arunachal Pradesh(29),2026,PURE EV,0
8,DUMPER,Arunachal Pradesh(29),2026,PURE EV,0
9,EXCAVATOR (COMMERCIAL),Arunachal Pradesh(29),2026,PURE EV,0
10,EXCAVATOR (NT),Arunachal Pradesh(29),2026,PURE EV,0
11,GOODS CARRIER,Arunachal Pradesh(29),2026,PURE EV,0
12,M-CYCLE/SCOOTER,Arunachal Pradesh(29),2026,PURE EV,4
13,MOTOR CAB,Arunachal Pradesh(29),2026,PURE EV,0
14,MOTOR CAR,Arunachal Pradesh(29),2026,PURE EV,9
15,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Arunachal Pradesh(29),2026,PURE EV,0
16,THREE WHEELER (GOODS),Arunachal Pradesh(29),2026,PURE EV,0
17,THREE WHEELER (PASSENGER),Arunachal Pradesh(29),2026,PURE EV,0
18,TRACTOR (COMMERCIAL),Arunachal Pradesh(29),2026,PURE EV,0
19,TRACTOR-TROLLEY(COMMERCIAL),Arunachal Pradesh(29),2026,PURE EV,0
20,TRAILER (COMMERCIAL),Arunachal Pradesh(29),2026,PURE EV,0
1,AGRICULTURAL TRACTOR,Arunachal Pradesh(29),2026,SOLAR,0
2,AMBULANCE,Arunachal Pradesh(29),2026,SOLAR,0
3,BUS,Arunachal Pradesh(29),2026,SOLAR,0
4,CAMPER VAN / TRAILER (PRIVATE USE),Arunachal Pradesh(29),2026,SOLAR,0
5,CONSTRUCTION EQUIPMENT VEHICLE,Arunachal Pradesh(29),2026,SOLAR,0
6,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Arunachal Pradesh(29),2026,SOLAR,0
7,CRANE MOUNTED VEHICLE,Arunachal Pradesh(29),2026,SOLAR,0
8,DUMPER,Arunachal Pradesh(29),2026,SOLAR,0
9,EXCAVATOR (COMMERCIAL),Arunachal Pradesh(29),2026,SOLAR,0
10,EXCAVATOR (NT),Arunachal Pradesh(29),2026,SOLAR,0
11,GOODS CARRIER,Arunachal Pradesh(29),2026,SOLAR,0
12,M-CYCLE/SCOOTER,Arunachal Pradesh(29),2026,SOLAR,0
13,MOTOR CAB,Arunachal Pradesh(29),2026,SOLAR,0
14,MOTOR CAR,Arunachal Pradesh(29),2026,SOLAR,0
15,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Arunachal Pradesh(29),2026,SOLAR,0
16,THREE WHEELER (GOODS),Arunachal Pradesh(29),2026,SOLAR,0
17,THREE WHEELER (PASSENGER),Arunachal Pradesh(29),2026,SOLAR,0
18,TRACTOR (COMMERCIAL),Arunachal Pradesh(29),2026,SOLAR,0
19,TRACTOR-TROLLEY(COMMERCIAL),Arunachal Pradesh(29),2026,SOLAR,0
20,TRAILER (COMMERCIAL),Arunachal Pradesh(29),2026,SOLAR,0
1,AGRICULTURAL TRACTOR,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
2,AMBULANCE,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
3,BUS,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
4,CAMPER VAN / TRAILER (PRIVATE USE),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
5,CONSTRUCTION EQUIPMENT VEHICLE,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
6,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
7,CRANE MOUNTED VEHICLE,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
8,DUMPER,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
9,EXCAVATOR (COMMERCIAL),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
10,EXCAVATOR (NT),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
11,GOODS CARRIER,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
12,M-CYCLE/SCOOTER,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
13,MOTOR CAB,Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
14,MOTOR CAR,Arunachal Pradesh(29),2026,STRONG HYBRID EV,24
15,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
16,THREE WHEELER (GOODS),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
17,THREE WHEELER (PASSENGER),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
18,TRACTOR (COMMERCIAL),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
19,TRACTOR-TROLLEY(COMMERCIAL),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
20,TRAILER (COMMERCIAL),Arunachal Pradesh(29),2026,STRONG HYBRID EV,0
1,ADAPTED VEHICLE,Assam(33),2026,BIO-CNG/BIO-GAS,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,BIO-CNG/BIO-GAS,0
3,AMBULANCE,Assam(33),2026,BIO-CNG/BIO-GAS,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,BIO-CNG/BIO-GAS,0
5,ARTICULATED VEHICLE,Assam(33),2026,BIO-CNG/BIO-GAS,0
6,BUS,Assam(33),2026,BIO-CNG/BIO-GAS,0
7,CAMPER VAN / TRAILER,Assam(33),2026,BIO-CNG/BIO-GAS,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,BIO-CNG/BIO-GAS,0
9,CASH VAN,Assam(33),2026,BIO-CNG/BIO-GAS,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,BIO-CNG/BIO-GAS,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,BIO-CNG/BIO-GAS,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,BIO-CNG/BIO-GAS,0
13,DUMPER,Assam(33),2026,BIO-CNG/BIO-GAS,0
14,E-RICKSHAW(P),Assam(33),2026,BIO-CNG/BIO-GAS,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,BIO-CNG/BIO-GAS,0
16,EXCAVATOR (NT),Assam(33),2026,BIO-CNG/BIO-GAS,0
17,FORK LIFT,Assam(33),2026,BIO-CNG/BIO-GAS,0
18,GOODS CARRIER,Assam(33),2026,BIO-CNG/BIO-GAS,0
19,MAXI CAB,Assam(33),2026,BIO-CNG/BIO-GAS,0
20,M-CYCLE/SCOOTER,Assam(33),2026,BIO-CNG/BIO-GAS,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,BIO-CNG/BIO-GAS,0
22,MOPED,Assam(33),2026,BIO-CNG/BIO-GAS,0
23,MOTOR CAB,Assam(33),2026,BIO-CNG/BIO-GAS,0
24,MOTOR CAR,Assam(33),2026,BIO-CNG/BIO-GAS,0
25,OMNI BUS,Assam(33),2026,BIO-CNG/BIO-GAS,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,BIO-CNG/BIO-GAS,0
27,THREE WHEELER (GOODS),Assam(33),2026,BIO-CNG/BIO-GAS,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,BIO-CNG/BIO-GAS,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,BIO-CNG/BIO-GAS,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,BIO-CNG/BIO-GAS,0
31,TRAILER (COMMERCIAL),Assam(33),2026,BIO-CNG/BIO-GAS,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,BIO-CNG/BIO-GAS,0
1,ADAPTED VEHICLE,Assam(33),2026,BIO-DIESEL(B100),0
2,AGRICULTURAL TRACTOR,Assam(33),2026,BIO-DIESEL(B100),0
3,AMBULANCE,Assam(33),2026,BIO-DIESEL(B100),0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,BIO-DIESEL(B100),0
5,ARTICULATED VEHICLE,Assam(33),2026,BIO-DIESEL(B100),0
6,BUS,Assam(33),2026,BIO-DIESEL(B100),0
7,CAMPER VAN / TRAILER,Assam(33),2026,BIO-DIESEL(B100),0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,BIO-DIESEL(B100),0
9,CASH VAN,Assam(33),2026,BIO-DIESEL(B100),0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,BIO-DIESEL(B100),0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,BIO-DIESEL(B100),0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,BIO-DIESEL(B100),0
13,DUMPER,Assam(33),2026,BIO-DIESEL(B100),0
14,E-RICKSHAW(P),Assam(33),2026,BIO-DIESEL(B100),0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,BIO-DIESEL(B100),0
16,EXCAVATOR (NT),Assam(33),2026,BIO-DIESEL(B100),0
17,FORK LIFT,Assam(33),2026,BIO-DIESEL(B100),0
18,GOODS CARRIER,Assam(33),2026,BIO-DIESEL(B100),0
19,MAXI CAB,Assam(33),2026,BIO-DIESEL(B100),0
20,M-CYCLE/SCOOTER,Assam(33),2026,BIO-DIESEL(B100),0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,BIO-DIESEL(B100),0
22,MOPED,Assam(33),2026,BIO-DIESEL(B100),0
23,MOTOR CAB,Assam(33),2026,BIO-DIESEL(B100),0
24,MOTOR CAR,Assam(33),2026,BIO-DIESEL(B100),0
25,OMNI BUS,Assam(33),2026,BIO-DIESEL(B100),0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,BIO-DIESEL(B100),0
27,THREE WHEELER (GOODS),Assam(33),2026,BIO-DIESEL(B100),0
28,THREE WHEELER (PASSENGER),Assam(33),2026,BIO-DIESEL(B100),0
29,TRACTOR (COMMERCIAL),Assam(33),2026,BIO-DIESEL(B100),0
30,TRAILER (AGRICULTURAL),Assam(33),2026,BIO-DIESEL(B100),0
31,TRAILER (COMMERCIAL),Assam(33),2026,BIO-DIESEL(B100),0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,BIO-DIESEL(B100),0
1,ADAPTED VEHICLE,Assam(33),2026,BIO-METHANE,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,BIO-METHANE,0
3,AMBULANCE,Assam(33),2026,BIO-METHANE,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,BIO-METHANE,0
5,ARTICULATED VEHICLE,Assam(33),2026,BIO-METHANE,0
6,BUS,Assam(33),2026,BIO-METHANE,0
7,CAMPER VAN / TRAILER,Assam(33),2026,BIO-METHANE,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,BIO-METHANE,0
9,CASH VAN,Assam(33),2026,BIO-METHANE,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,BIO-METHANE,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,BIO-METHANE,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,BIO-METHANE,0
13,DUMPER,Assam(33),2026,BIO-METHANE,0
14,E-RICKSHAW(P),Assam(33),2026,BIO-METHANE,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,BIO-METHANE,0
16,EXCAVATOR (NT),Assam(33),2026,BIO-METHANE,0
17,FORK LIFT,Assam(33),2026,BIO-METHANE,0
18,GOODS CARRIER,Assam(33),2026,BIO-METHANE,0
19,MAXI CAB,Assam(33),2026,BIO-METHANE,0
20,M-CYCLE/SCOOTER,Assam(33),2026,BIO-METHANE,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,BIO-METHANE,0
22,MOPED,Assam(33),2026,BIO-METHANE,0
23,MOTOR CAB,Assam(33),2026,BIO-METHANE,0
24,MOTOR CAR,Assam(33),2026,BIO-METHANE,0
25,OMNI BUS,Assam(33),2026,BIO-METHANE,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,BIO-METHANE,0
27,THREE WHEELER (GOODS),Assam(33),2026,BIO-METHANE,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,BIO-METHANE,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,BIO-METHANE,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,BIO-METHANE,0
31,TRAILER (COMMERCIAL),Assam(33),2026,BIO-METHANE,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,BIO-METHANE,0
1,ADAPTED VEHICLE,Assam(33),2026,CNG ONLY,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,CNG ONLY,0
3,AMBULANCE,Assam(33),2026,CNG ONLY,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,CNG ONLY,0
5,ARTICULATED VEHICLE,Assam(33),2026,CNG ONLY,0
6,BUS,Assam(33),2026,CNG ONLY,0
7,CAMPER VAN / TRAILER,Assam(33),2026,CNG ONLY,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,CNG ONLY,0
9,CASH VAN,Assam(33),2026,CNG ONLY,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,CNG ONLY,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,CNG ONLY,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,CNG ONLY,0
13,DUMPER,Assam(33),2026,CNG ONLY,0
14,E-RICKSHAW(P),Assam(33),2026,CNG ONLY,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,CNG ONLY,0
16,EXCAVATOR (NT),Assam(33),2026,CNG ONLY,0
17,FORK LIFT,Assam(33),2026,CNG ONLY,0
18,GOODS CARRIER,Assam(33),2026,CNG ONLY,8
19,MAXI CAB,Assam(33),2026,CNG ONLY,13
20,M-CYCLE/SCOOTER,Assam(33),2026,CNG ONLY,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,CNG ONLY,0
22,MOPED,Assam(33),2026,CNG ONLY,0
23,MOTOR CAB,Assam(33),2026,CNG ONLY,0
24,MOTOR CAR,Assam(33),2026,CNG ONLY,0
25,OMNI BUS,Assam(33),2026,CNG ONLY,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,CNG ONLY,0
27,THREE WHEELER (GOODS),Assam(33),2026,CNG ONLY,2
28,THREE WHEELER (PASSENGER),Assam(33),2026,CNG ONLY,25
29,TRACTOR (COMMERCIAL),Assam(33),2026,CNG ONLY,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,CNG ONLY,0
31,TRAILER (COMMERCIAL),Assam(33),2026,CNG ONLY,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,CNG ONLY,0
1,ADAPTED VEHICLE,Assam(33),2026,DIESEL,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,DIESEL,41
3,AMBULANCE,Assam(33),2026,DIESEL,30
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,DIESEL,16
5,ARTICULATED VEHICLE,Assam(33),2026,DIESEL,2
6,BUS,Assam(33),2026,DIESEL,262
7,CAMPER VAN / TRAILER,Assam(33),2026,DIESEL,1
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,DIESEL,2
9,CASH VAN,Assam(33),2026,DIESEL,10
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,DIESEL,146
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,DIESEL,1
12,CRANE MOUNTED VEHICLE,Assam(33),2026,DIESEL,6
13,DUMPER,Assam(33),2026,DIESEL,205
14,E-RICKSHAW(P),Assam(33),2026,DIESEL,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,DIESEL,0
16,EXCAVATOR (NT),Assam(33),2026,DIESEL,26
17,FORK LIFT,Assam(33),2026,DIESEL,0
18,GOODS CARRIER,Assam(33),2026,DIESEL,"1,763"
19,MAXI CAB,Assam(33),2026,DIESEL,17
20,M-CYCLE/SCOOTER,Assam(33),2026,DIESEL,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,DIESEL,0
22,MOPED,Assam(33),2026,DIESEL,0
23,MOTOR CAB,Assam(33),2026,DIESEL,29
24,MOTOR CAR,Assam(33),2026,DIESEL,"1,492"
25,OMNI BUS,Assam(33),2026,DIESEL,6
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,DIESEL,29
27,THREE WHEELER (GOODS),Assam(33),2026,DIESEL,114
28,THREE WHEELER (PASSENGER),Assam(33),2026,DIESEL,12
29,TRACTOR (COMMERCIAL),Assam(33),2026,DIESEL,"1,134"
30,TRAILER (AGRICULTURAL),Assam(33),2026,DIESEL,0
31,TRAILER (COMMERCIAL),Assam(33),2026,DIESEL,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,DIESEL,1
1,ADAPTED VEHICLE,Assam(33),2026,DIESEL/HYBRID,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,DIESEL/HYBRID,0
3,AMBULANCE,Assam(33),2026,DIESEL/HYBRID,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,DIESEL/HYBRID,0
5,ARTICULATED VEHICLE,Assam(33),2026,DIESEL/HYBRID,0
6,BUS,Assam(33),2026,DIESEL/HYBRID,0
7,CAMPER VAN / TRAILER,Assam(33),2026,DIESEL/HYBRID,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,DIESEL/HYBRID,0
9,CASH VAN,Assam(33),2026,DIESEL/HYBRID,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,DIESEL/HYBRID,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,DIESEL/HYBRID,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,DIESEL/HYBRID,0
13,DUMPER,Assam(33),2026,DIESEL/HYBRID,0
14,E-RICKSHAW(P),Assam(33),2026,DIESEL/HYBRID,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,DIESEL/HYBRID,0
16,EXCAVATOR (NT),Assam(33),2026,DIESEL/HYBRID,0
17,FORK LIFT,Assam(33),2026,DIESEL/HYBRID,0
18,GOODS CARRIER,Assam(33),2026,DIESEL/HYBRID,0
19,MAXI CAB,Assam(33),2026,DIESEL/HYBRID,0
20,M-CYCLE/SCOOTER,Assam(33),2026,DIESEL/HYBRID,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,DIESEL/HYBRID,0
22,MOPED,Assam(33),2026,DIESEL/HYBRID,0
23,MOTOR CAB,Assam(33),2026,DIESEL/HYBRID,0
24,MOTOR CAR,Assam(33),2026,DIESEL/HYBRID,13
25,OMNI BUS,Assam(33),2026,DIESEL/HYBRID,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,DIESEL/HYBRID,0
27,THREE WHEELER (GOODS),Assam(33),2026,DIESEL/HYBRID,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,DIESEL/HYBRID,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,DIESEL/HYBRID,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,DIESEL/HYBRID,0
31,TRAILER (COMMERCIAL),Assam(33),2026,DIESEL/HYBRID,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,DIESEL/HYBRID,0
1,ADAPTED VEHICLE,Assam(33),2026,DI-METHYL ETHER,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,DI-METHYL ETHER,0
3,AMBULANCE,Assam(33),2026,DI-METHYL ETHER,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,DI-METHYL ETHER,0
5,ARTICULATED VEHICLE,Assam(33),2026,DI-METHYL ETHER,0
6,BUS,Assam(33),2026,DI-METHYL ETHER,0
7,CAMPER VAN / TRAILER,Assam(33),2026,DI-METHYL ETHER,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,DI-METHYL ETHER,0
9,CASH VAN,Assam(33),2026,DI-METHYL ETHER,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,DI-METHYL ETHER,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,DI-METHYL ETHER,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,DI-METHYL ETHER,0
13,DUMPER,Assam(33),2026,DI-METHYL ETHER,0
14,E-RICKSHAW(P),Assam(33),2026,DI-METHYL ETHER,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,DI-METHYL ETHER,0
16,EXCAVATOR (NT),Assam(33),2026,DI-METHYL ETHER,0
17,FORK LIFT,Assam(33),2026,DI-METHYL ETHER,0
18,GOODS CARRIER,Assam(33),2026,DI-METHYL ETHER,0
19,MAXI CAB,Assam(33),2026,DI-METHYL ETHER,0
20,M-CYCLE/SCOOTER,Assam(33),2026,DI-METHYL ETHER,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,DI-METHYL ETHER,0
22,MOPED,Assam(33),2026,DI-METHYL ETHER,0
23,MOTOR CAB,Assam(33),2026,DI-METHYL ETHER,0
24,MOTOR CAR,Assam(33),2026,DI-METHYL ETHER,0
25,OMNI BUS,Assam(33),2026,DI-METHYL ETHER,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,DI-METHYL ETHER,0
27,THREE WHEELER (GOODS),Assam(33),2026,DI-METHYL ETHER,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,DI-METHYL ETHER,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,DI-METHYL ETHER,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,DI-METHYL ETHER,0
31,TRAILER (COMMERCIAL),Assam(33),2026,DI-METHYL ETHER,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,DI-METHYL ETHER,0
1,ADAPTED VEHICLE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,DUAL DIESEL/BIO CNG,0
3,AMBULANCE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
5,ARTICULATED VEHICLE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
6,BUS,Assam(33),2026,DUAL DIESEL/BIO CNG,0
7,CAMPER VAN / TRAILER,Assam(33),2026,DUAL DIESEL/BIO CNG,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,DUAL DIESEL/BIO CNG,0
9,CASH VAN,Assam(33),2026,DUAL DIESEL/BIO CNG,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,DUAL DIESEL/BIO CNG,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,DUAL DIESEL/BIO CNG,0
13,DUMPER,Assam(33),2026,DUAL DIESEL/BIO CNG,0
14,E-RICKSHAW(P),Assam(33),2026,DUAL DIESEL/BIO CNG,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,DUAL DIESEL/BIO CNG,0
16,EXCAVATOR (NT),Assam(33),2026,DUAL DIESEL/BIO CNG,0
17,FORK LIFT,Assam(33),2026,DUAL DIESEL/BIO CNG,0
18,GOODS CARRIER,Assam(33),2026,DUAL DIESEL/BIO CNG,0
19,MAXI CAB,Assam(33),2026,DUAL DIESEL/BIO CNG,0
20,M-CYCLE/SCOOTER,Assam(33),2026,DUAL DIESEL/BIO CNG,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,DUAL DIESEL/BIO CNG,0
22,MOPED,Assam(33),2026,DUAL DIESEL/BIO CNG,0
23,MOTOR CAB,Assam(33),2026,DUAL DIESEL/BIO CNG,0
24,MOTOR CAR,Assam(33),2026,DUAL DIESEL/BIO CNG,0
25,OMNI BUS,Assam(33),2026,DUAL DIESEL/BIO CNG,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,DUAL DIESEL/BIO CNG,0
27,THREE WHEELER (GOODS),Assam(33),2026,DUAL DIESEL/BIO CNG,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,DUAL DIESEL/BIO CNG,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,DUAL DIESEL/BIO CNG,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,DUAL DIESEL/BIO CNG,0
31,TRAILER (COMMERCIAL),Assam(33),2026,DUAL DIESEL/BIO CNG,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,DUAL DIESEL/BIO CNG,0
1,ADAPTED VEHICLE,Assam(33),2026,DUAL DIESEL/CNG,0
2,AGRICULTURAL TRACTOR,Assam(33),2026,DUAL DIESEL/CNG,0
3,AMBULANCE,Assam(33),2026,DUAL DIESEL/CNG,0
4,ARMOURED/SPECIALISED VEHICLE,Assam(33),2026,DUAL DIESEL/CNG,0
5,ARTICULATED VEHICLE,Assam(33),2026,DUAL DIESEL/CNG,0
6,BUS,Assam(33),2026,DUAL DIESEL/CNG,0
7,CAMPER VAN / TRAILER,Assam(33),2026,DUAL DIESEL/CNG,0
8,CAMPER VAN / TRAILER (PRIVATE USE),Assam(33),2026,DUAL DIESEL/CNG,0
9,CASH VAN,Assam(33),2026,DUAL DIESEL/CNG,0
10,CONSTRUCTION EQUIPMENT VEHICLE,Assam(33),2026,DUAL DIESEL/CNG,0
11,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Assam(33),2026,DUAL DIESEL/CNG,0
12,CRANE MOUNTED VEHICLE,Assam(33),2026,DUAL DIESEL/CNG,0
13,DUMPER,Assam(33),2026,DUAL DIESEL/CNG,0
14,E-RICKSHAW(P),Assam(33),2026,DUAL DIESEL/CNG,0
15,E-RICKSHAW WITH CART (G),Assam(33),2026,DUAL DIESEL/CNG,0
16,EXCAVATOR (NT),Assam(33),2026,DUAL DIESEL/CNG,0
17,FORK LIFT,Assam(33),2026,DUAL DIESEL/CNG,0
18,GOODS CARRIER,Assam(33),2026,DUAL DIESEL/CNG,0
19,MAXI CAB,Assam(33),2026,DUAL DIESEL/CNG,0
20,M-CYCLE/SCOOTER,Assam(33),2026,DUAL DIESEL/CNG,0
21,M-CYCLE/SCOOTER-WITH SIDE CAR,Assam(33),2026,DUAL DIESEL/CNG,0
22,MOPED,Assam(33),2026,DUAL DIESEL/CNG,0
23,MOTOR CAB,Assam(33),2026,DUAL DIESEL/CNG,0
24,MOTOR CAR,Assam(33),2026,DUAL DIESEL/CNG,0
25,OMNI BUS,Assam(33),2026,DUAL DIESEL/CNG,0
26,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Assam(33),2026,DUAL DIESEL/CNG,0
27,THREE WHEELER (GOODS),Assam(33),2026,DUAL DIESEL/CNG,0
28,THREE WHEELER (PASSENGER),Assam(33),2026,DUAL DIESEL/CNG,0
29,TRACTOR (COMMERCIAL),Assam(33),2026,DUAL DIESEL/CNG,0
30,TRAILER (AGRICULTURAL),Assam(33),2026,DUAL DIESEL/CNG,0
31,TRAILER (COMMERCIAL),Assam(33),2026,DUAL DIESEL/CNG,0
32,VEHICLE FITTED WITH RIG,Assam(33),2026,DUAL DIESEL/CNG,0
