S No,Vehicle Class,State,Year,Fuel,Value
71,VINTAGE MOTOR VEHICLE,All Vahan4 Running States (35/36),2025,CNG ONLY,0
72,X-RAY VAN,All Vahan4 Running States (35/36),2025,CNG ONLY,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,398
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2025,DIESEL,"9,12,708"
3,AMBULANCE,All Vahan4 Running States (35/36),2025,DIESEL,"9,633"
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2025,DIESEL,106
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,99
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,"31,312"
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2025,DIESEL,4
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2025,DIESEL,32
9,BULLDOZER,All Vahan4 Running States (35/36),2025,DIESEL,6
10,BUS,All Vahan4 Running States (35/36),2025,DIESEL,"66,559"
11,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2025,DIESEL,441
12,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2025,DIESEL,761
13,CASH VAN,All Vahan4 Running States (35/36),2025,DIESEL,514
14,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,"45,977"
15,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,"7,800"
16,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,"8,226"
17,DUMPER,All Vahan4 Running States (35/36),2025,DIESEL,"10,746"
18,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2025,DIESEL,"5,545"
19,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2025,DIESEL,"21,928"
20,E-RICKSHAW(P),All Vahan4 Running States (35/36),2025,DIESEL,0
21,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2025,DIESEL,0
22,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,74
23,EXCAVATOR (NT),All Vahan4 Running States (35/36),2025,DIESEL,"6,186"
24,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,650
25,FIRE TENDERS,All Vahan4 Running States (35/36),2025,DIESEL,388
26,FORK LIFT,All Vahan4 Running States (35/36),2025,DIESEL,"1,417"
27,GOODS CARRIER,All Vahan4 Running States (35/36),2025,DIESEL,"6,74,502"
28,HARVESTER,All Vahan4 Running States (35/36),2025,DIESEL,"17,869"
29,HEARSES,All Vahan4 Running States (35/36),2025,DIESEL,344
30,LIBRARY VAN,All Vahan4 Running States (35/36),2025,DIESEL,14
31,LUXURY CAB,All Vahan4 Running States (35/36),2025,DIESEL,305
32,MAXI CAB,All Vahan4 Running States (35/36),2025,DIESEL,"16,987"
33,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2025,DIESEL,1
34,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2025,DIESEL,0
35,MOBILE CANTEEN,All Vahan4 Running States (35/36),2025,DIESEL,11
36,MOBILE CLINIC,All Vahan4 Running States (35/36),2025,DIESEL,530
37,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2025,DIESEL,44
38,MOPED,All Vahan4 Running States (35/36),2025,DIESEL,0
39,MOTOR CAB,All Vahan4 Running States (35/36),2025,DIESEL,"29,993"
40,MOTOR CAR,All Vahan4 Running States (35/36),2025,DIESEL,"7,55,203"
41,MOTOR CARAVAN,All Vahan4 Running States (35/36),2025,DIESEL,3
42,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2025,DIESEL,0
43,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2025,DIESEL,0
44,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2025,DIESEL,0
45,OMNI BUS,All Vahan4 Running States (35/36),2025,DIESEL,"4,820"
46,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2025,DIESEL,"7,311"
47,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,"5,456"
48,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2025,DIESEL,"1,121"
49,PULLER TRACTOR,All Vahan4 Running States (35/36),2025,DIESEL,24
50,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,0
51,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2025,DIESEL,1
52,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,228
53,ROAD ROLLER,All Vahan4 Running States (35/36),2025,DIESEL,168
54,SCHOOL BUS,All Vahan4 Running States (35/36),2025,DIESEL,260
55,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,1
56,SNORKED LADDERS,All Vahan4 Running States (35/36),2025,DIESEL,5
57,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2025,DIESEL,"70,052"
58,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2025,DIESEL,"81,949"
59,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2025,DIESEL,263
60,TOWER WAGON,All Vahan4 Running States (35/36),2025,DIESEL,27
61,TOW TRUCK,All Vahan4 Running States (35/36),2025,DIESEL,151
62,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,"65,706"
63,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,16
64,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2025,DIESEL,3
65,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL,5
66,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2025,DIESEL,0
67,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,3
68,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2025,DIESEL,141
69,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2025,DIESEL,139
70,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2025,DIESEL,506
71,VINTAGE MOTOR VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL,0
72,X-RAY VAN,All Vahan4 Running States (35/36),2025,DIESEL,2
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
3,AMBULANCE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
9,BULLDOZER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
10,BUS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
11,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
12,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
13,CASH VAN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
14,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
15,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
16,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
17,DUMPER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
18,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
19,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
20,E-RICKSHAW(P),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
21,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
22,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
23,EXCAVATOR (NT),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
24,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
25,FIRE TENDERS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
26,FORK LIFT,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
27,GOODS CARRIER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,1
28,HARVESTER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
29,HEARSES,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
30,LIBRARY VAN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
31,LUXURY CAB,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,5
32,MAXI CAB,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
33,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
34,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
35,MOBILE CANTEEN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
36,MOBILE CLINIC,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
37,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
38,MOPED,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
39,MOTOR CAB,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,70
40,MOTOR CAR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,"8,612"
41,MOTOR CARAVAN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
42,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
43,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
44,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
45,OMNI BUS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
46,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,8
47,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
48,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,3
49,PULLER TRACTOR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
50,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
51,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
52,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
53,ROAD ROLLER,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
54,SCHOOL BUS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
55,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
56,SNORKED LADDERS,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
57,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
58,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
59,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
60,TOWER WAGON,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
61,TOW TRUCK,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
62,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
63,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
64,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
65,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
66,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
67,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
68,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
69,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
70,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
71,VINTAGE MOTOR VEHICLE,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
72,X-RAY VAN,All Vahan4 Running States (35/36),2025,DIESEL/HYBRID,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
3,AMBULANCE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
9,BULLDOZER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
10,BUS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
11,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
12,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
13,CASH VAN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
14,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
15,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
16,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
17,DUMPER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
18,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
19,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
20,E-RICKSHAW(P),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
21,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
22,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
23,EXCAVATOR (NT),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
24,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
25,FIRE TENDERS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
26,FORK LIFT,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
27,GOODS CARRIER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
28,HARVESTER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
29,HEARSES,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
30,LIBRARY VAN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
31,LUXURY CAB,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
32,MAXI CAB,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
33,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
34,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
35,MOBILE CANTEEN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
36,MOBILE CLINIC,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
37,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
38,MOPED,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
39,MOTOR CAB,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
40,MOTOR CAR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
41,MOTOR CARAVAN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
42,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
43,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
44,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
45,OMNI BUS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
46,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
47,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
48,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
49,PULLER TRACTOR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
50,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
51,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
52,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
53,ROAD ROLLER,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
54,SCHOOL BUS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
55,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
56,SNORKED LADDERS,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
57,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
58,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
59,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
60,TOWER WAGON,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
61,TOW TRUCK,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
62,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
63,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
64,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
65,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
66,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
67,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
68,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
69,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
70,VEHICLE FITTED WITH RIG,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
71,VINTAGE MOTOR VEHICLE,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
72,X-RAY VAN,All Vahan4 Running States (35/36),2025,DI-METHYL ETHER,0
1,ADAPTED VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
2,AGRICULTURAL TRACTOR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
3,AMBULANCE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
4,ANIMAL AMBULANCE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
5,ARMOURED/SPECIALISED VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
6,ARTICULATED VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
7,AUXILIARY TRAILER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
8,BREAKDOWN VAN,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
9,BULLDOZER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
10,BUS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
11,CAMPER VAN / TRAILER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
12,CAMPER VAN / TRAILER (PRIVATE USE),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
13,CASH VAN,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
14,CONSTRUCTION EQUIPMENT VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
15,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
16,CRANE MOUNTED VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
17,DUMPER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
18,EARTH MOVING EQUIPMENT,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
19,EDUCATIONAL INSTITUTION BUS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
20,E-RICKSHAW(P),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
21,E-RICKSHAW WITH CART (G),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
22,EXCAVATOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
23,EXCAVATOR (NT),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
24,FIRE FIGHTING VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
25,FIRE TENDERS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
26,FORK LIFT,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
27,GOODS CARRIER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
28,HARVESTER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
29,HEARSES,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
30,LIBRARY VAN,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
31,LUXURY CAB,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
32,MAXI CAB,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
33,M-CYCLE/SCOOTER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
34,M-CYCLE/SCOOTER-WITH SIDE CAR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
35,MOBILE CANTEEN,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
36,MOBILE CLINIC,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
37,MOBILE WORKSHOP,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
38,MOPED,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
39,MOTOR CAB,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
40,MOTOR CAR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
41,MOTOR CARAVAN,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
42,MOTOR CYCLE/SCOOTER-SIDECAR(T),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
43,MOTOR CYCLE/SCOOTER-USED FOR HIRE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
44,MOTORISED CYCLE (CC > 25CC),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
45,OMNI BUS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
46,OMNI BUS (PRIVATE USE),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
47,PRIVATE SERVICE VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
48,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
49,PULLER TRACTOR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
50,QUADRICYCLE (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
51,QUADRICYCLE (PRIVATE),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
52,RECOVERY VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
53,ROAD ROLLER,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
54,SCHOOL BUS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
55,SEMI-TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
56,SNORKED LADDERS,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
57,THREE WHEELER (GOODS),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
58,THREE WHEELER (PASSENGER),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
59,THREE WHEELER (PERSONAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
60,TOWER WAGON,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
61,TOW TRUCK,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
62,TRACTOR (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
63,TRACTOR-TROLLEY(COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
64,TRAILER (AGRICULTURAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
65,TRAILER (COMMERCIAL),All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
66,TRAILER FOR PERSONAL USE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
67,TREE TRIMMING VEHICLE,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
68,VEHICLE FITTED WITH COMPRESSOR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
69,VEHICLE FITTED WITH GENERATOR,All Vahan4 Running States (35/36),2025,DUAL DIESEL/BIO CNG,0
