S No,Vehicle Category,State,Year,Norms,Value
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 2,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 2,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 2,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 2,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 3,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 3,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 3,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 3,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 3,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 3,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 3,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 3,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 3,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 3,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 3,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 3,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 3,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 4,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 4,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 4,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 4,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 4,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 4,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 4,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 4,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 4,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 4,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 4,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 4,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 4,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 6,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 6,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 6,1
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 6,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 6,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 6,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 6,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 6,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 6,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 6,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 6A,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 6A,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 6A,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6A,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 6A,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 6A,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6A,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 6A,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 6A,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6A,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 6A,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 6A,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 6A,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO  6AD,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO  6AD,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO  6AD,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO  6AD,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO  6AD,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO  6AD,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO  6AD,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO  6AD,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO  6AD,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO  6AD,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO  6AD,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO  6AD,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO  6AD,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 6B,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 6B,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 6B,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6B,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 6B,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 6B,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6B,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 6B,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 6B,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6B,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 6B,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 6B,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 6B,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 6C,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 6C,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 6C,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6C,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 6C,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 6C,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6C,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 6C,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 6C,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6C,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 6C,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 6C,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 6C,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,EURO 6D,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,EURO 6D,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,EURO 6D,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6D,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,EURO 6D,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,EURO 6D,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6D,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,EURO 6D,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,EURO 6D,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,EURO 6D,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,EURO 6D,0
12,THREE WHEELER(T),Jharkhand(25),2025,EURO 6D,0
13,TWO WHEELER(NT),Jharkhand(25),2025,EURO 6D,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,Not Applicable,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,Not Applicable,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,Not Applicable,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,Not Applicable,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,Not Applicable,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,Not Applicable,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,Not Applicable,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,Not Applicable,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,Not Applicable,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,Not Applicable,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,Not Applicable,0
12,THREE WHEELER(T),Jharkhand(25),2025,Not Applicable,0
13,TWO WHEELER(NT),Jharkhand(25),2025,Not Applicable,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,Not Available,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,Not Available,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,Not Available,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,Not Available,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,Not Available,720
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,Not Available,688
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,Not Available,108
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,Not Available,1
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,Not Available,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,Not Available,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,Not Available,0
12,THREE WHEELER(T),Jharkhand(25),2025,Not Available,"21,292"
13,TWO WHEELER(NT),Jharkhand(25),2025,Not Available,"11,820"
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,TREM STAGE IV,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE IV,74
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE IV,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,TREM STAGE IV,1
12,THREE WHEELER(T),Jharkhand(25),2025,TREM STAGE IV,0
13,TWO WHEELER(NT),Jharkhand(25),2025,TREM STAGE IV,0
1,FOUR WHEELER (INVALID CARRIAGE),Jharkhand(25),2025,TREM STAGE V,0
2,HEAVY GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
3,HEAVY MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
4,HEAVY PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
5,LIGHT GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
6,LIGHT MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
7,LIGHT PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
8,MEDIUM GOODS VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
9,MEDIUM MOTOR VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
10,MEDIUM PASSENGER VEHICLE,Jharkhand(25),2025,TREM STAGE V,0
11,OTHER THAN MENTIONED ABOVE,Jharkhand(25),2025,TREM STAGE V,0
12,THREE WHEELER(T),Jharkhand(25),2025,TREM STAGE V,0
13,TWO WHEELER(NT),Jharkhand(25),2025,TREM STAGE V,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS I,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS I,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS I,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS I,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS I,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS I,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS I,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS I,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS I,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS I,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS I,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS I,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS I,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS I,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS II,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS II,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS II,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS II,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS II,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS II,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS II,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS II,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS II,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS II,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS II,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS II,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS II,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS II,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III,5
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III,12
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS III,14
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS III,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS III,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS III,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS III,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),1
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III (CEV),0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS III (CEV),46
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS III (CEV),0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS III (CEV),0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS III (CEV),0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS III (CEV),0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS III/IV,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS III/IV,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS III/IV,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS III/IV,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS III/IV,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS III/IV,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV,2
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS IV,1
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS IV,1
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS IV,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS IV,1
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS IV,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS IV/VI,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS IV/VI,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS IV/VI,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS IV/VI,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS IV/VI,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS IV/VI,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,BS VI,"2,001"
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS VI,1
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS VI,230
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,BS VI,"6,156"
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS VI,"59,326"
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS VI,"5,286"
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,BS VI,198
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,BS VI,2
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,BS VI,397
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,BS VI,3
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,BS VI,"3,900"
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,BS VI,554
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,BS VI,"96,053"
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,BS VI,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,21
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,B(T)S III,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,B(T)S III,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,B(T)S III,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,3
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,"3,838"
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III A,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,B(T)S III A,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III A,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,B(T)S III A,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,B(T)S III A,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III A,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,B(T)S III B,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,B(T)S III B,0
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III B,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,B(T)S III B,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,B(T)S III B,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,B(T)S III B,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,2
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,5
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
8,MEDIUM MOTOR VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,4
9,MEDIUM PASSENGER VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE IV,0
10,OTHER THAN MENTIONED ABOVE,Jammu and Kashmir(21),2025,CEV STAGE IV,140
11,THREE WHEELER(T),Jammu and Kashmir(21),2025,CEV STAGE IV,0
12,TWO WHEELER (INVALID CARRIAGE),Jammu and Kashmir(21),2025,CEV STAGE IV,0
13,TWO WHEELER(NT),Jammu and Kashmir(21),2025,CEV STAGE IV,0
14,TWO WHEELER(T),Jammu and Kashmir(21),2025,CEV STAGE IV,0
1,HEAVY GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
2,HEAVY MOTOR VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,1
3,HEAVY PASSENGER VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
4,LIGHT GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
5,LIGHT MOTOR VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
6,LIGHT PASSENGER VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
7,MEDIUM GOODS VEHICLE,Jammu and Kashmir(21),2025,CEV STAGE V,0
