S No,Norms,State,Year,Fuel,Value
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
13,EURO 1,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
14,EURO 2,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
15,EURO 3,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
16,EURO 6,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,HYDROGEN(ICE),0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,LNG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,LNG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,LNG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,LNG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,LNG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,LNG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,LNG,61
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,LNG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,LNG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,LNG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,LNG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,LNG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,LNG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,LNG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,LNG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,LNG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,LNG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,LNG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,LNG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,LPG ONLY,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,LPG ONLY,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,LPG ONLY,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,LPG ONLY,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,LPG ONLY,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,LPG ONLY,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,LPG ONLY,"5,520"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,LPG ONLY,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,LPG ONLY,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,LPG ONLY,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,LPG ONLY,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,LPG ONLY,0
13,EURO 1,All Vahan4 Running States (35/36),2026,LPG ONLY,0
14,EURO 2,All Vahan4 Running States (35/36),2026,LPG ONLY,0
15,EURO 3,All Vahan4 Running States (35/36),2026,LPG ONLY,0
16,EURO 6,All Vahan4 Running States (35/36),2026,LPG ONLY,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,LPG ONLY,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,LPG ONLY,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,LPG ONLY,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,METHANOL,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,METHANOL,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,METHANOL,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,METHANOL,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,METHANOL,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,METHANOL,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,METHANOL,0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,METHANOL,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,METHANOL,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,METHANOL,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,METHANOL,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,METHANOL,0
13,EURO 1,All Vahan4 Running States (35/36),2026,METHANOL,0
14,EURO 2,All Vahan4 Running States (35/36),2026,METHANOL,0
15,EURO 3,All Vahan4 Running States (35/36),2026,METHANOL,0
16,EURO 6,All Vahan4 Running States (35/36),2026,METHANOL,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,METHANOL,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,METHANOL,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,METHANOL,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,2
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,1
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
13,EURO 1,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
14,EURO 2,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
15,EURO 3,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
16,EURO 6,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,"12,777"
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,1
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,NOT APPLICABLE,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL,23
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL,43
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL,109
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL,2
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL,405
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL,"11,44,828"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL,11
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL,9
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL,3
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL,11
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL,3
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL,5
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/CNG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/CNG,"42,629"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/CNG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,"1,46,061"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/CNG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,"40,448"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,9
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/HYBRID/CNG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,169
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL(E20)/LPG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,1
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,"22,43,910"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/ETHANOL,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,"11,746"
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/HYBRID,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,4
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/HYBRID/CNG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/LPG,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/LPG,2
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/LPG,230
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/LPG,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
8,BHARAT (TREM) STAGE III,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
9,BHARAT (TREM) STAGE III A,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
10,BHARAT (TREM) STAGE III B,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
11,CEV STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
12,CEV STAGE V,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
13,EURO 1,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
14,EURO 2,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
15,EURO 3,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
16,EURO 6,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
17,NOT AVAILABLE,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
18,TREM STAGE IV,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
19,TREM STAGE V,All Vahan4 Running States (35/36),2026,PETROL/METHANOL,0
1,BHARAT STAGE I,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
2,BHARAT STAGE II,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
3,BHARAT STAGE III,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
4,BHARAT STAGE III (CEV),All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
5,BHARAT STAGE III/IV,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
6,BHARAT STAGE IV,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,0
7,BHARAT STAGE VI,All Vahan4 Running States (35/36),2026,PLUG-IN HYBRID EV,6
